Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
89.246	30.93	13.28	323	70.31	8.13	
89.357	30.86	13.31	322	70.31	8.16	
89.468	31.03	13.75	324	70.19	8.5	
89.579	30.74	13.28	321	70.34	8.06	
89.689	31.01	13.41	323	70.28	8.22	
89.799	30.91	13.31	322	70.31	8.16	
89.91	30.86	13.28	322	70.31	8.09	
90.021	31.08	13.41	324	70.25	8.28	
90.131	30.89	13.63	322	70.22	8.38	
90.242	31.07	13.69	324	70.19	8.47	
90.353	31.03	13.72	323	70.19	8.44	
90.464	31.08	13.34	324	70.25	8.22	
90.574	31.22	13.44	326	70.22	8.31	
90.685	31.03	13.38	324	70.25	8.22	
90.795	31.16	13.31	325	70.25	8.22	
90.906	31.05	13.28	324	70.25	8.13	
91.016	31.07	13.34	324	70.25	8.22	
91.127	31.14	13.38	325	70.22	8.25	
91.237	30.99	13.34	323	70.25	8.22	
91.347	31.12	13.38	325	70.25	8.25	
91.457	31.01	13.69	323	70.16	8.41	
91.568	31.05	13.34	324	70.25	8.22	
91.679	31.14	13.38	325	70.22	8.28	
91.789	30.97	13.31	323	70.28	8.16	
91.9	31.1	13.38	324	70.22	8.25	
92.01	31.03	13.34	324	70.25	8.22	
92.12	31.08	13.34	324	70.25	8.22	
92.23	31.12	13.25	324	70.25	8.22	
92.341	30.91	13.47	322	70.25	8.25	
92.451	31.01	13.38	323	70.25	8.22	
92.561	30.89	13.34	322	70.25	8.16	
92.672	30.95	13.41	323	70.25	8.22	
92.783	31.01	13.56	323	70.19	8.38	
92.893	30.89	13.28	322	70.28	8.13	
93.004	30.99	13.28	323	70.28	8.16	
93.115	30.89	13.31	322	70.25	8.16	
93.225	30.97	13.28	323	70.25	8.13	
93.335	30.99	13.25	323	70.22	8.16	
93.446	30.84	13.38	322	70.22	8.16	
93.556	30.99	13.38	323	70.22	8.22	
93.667	30.86	13.28	322	70.25	8.16	
93.776	30.84	13.31	322	70.25	8.16	
93.887	30.95	13.28	323	70.25	8.19	
93.997	30.86	13.38	322	70.22	8.16	
94.107	30.99	13.34	323	70.19	8.25	
94.217	30.89	13.28	322	70.25	8.16	
94.327	30.95	13.38	323	70.22	8.22	
94.437	30.91	13.22	322	70.22	8.13	
94.542	30.91	13.44	322	70.19	8.22	
94.65	30.89	13.28	322	70.22	8.16	
94.76	30.82	13.22	321	70.28	8.06	
94.87	30.89	13.31	322	70.22	8.16	
94.981	30.74	13.28	321	70.25	8.09	
95.091	30.84	13.38	322	70.22	8.16	
95.201	30.97	13.47	323	70.16	8.28	
95.311	30.82	13.44	321	70.19	8.22	
95.421	30.97	13.59	323	70.16	8.31	
95.53	30.82	13.72	321	70.09	8.41	
95.641	30.89	13.56	322	70.16	8.28	
95.751	31.03	13.47	324	70.19	8.31	
95.861	31.03	13.38	324	70.19	8.22	
95.971	31.07	13.28	324	70.22	8.19	
96.081	30.95	13.25	323	70.22	8.16	
96.191	31.08	13.31	324	70.22	8.19	
96.301	31.1	13.75	324	70.06	8.56	
96.411	30.99	13.28	323	70.22	8.16	
96.522	31.01	13.38	323	70.19	8.25	
96.633	30.82	13.38	321	70.19	8.19	
96.743	30.95	13.38	323	70.19	8.22	
96.853	30.89	13.28	322	70.19	8.16	
96.963	30.86	13.44	322	70.19	8.25	
97.074	31.01	13.78	323	70.06	8.53	
97.184	30.82	13.31	321	70.19	8.16	
97.295	31.01	13.69	323	70.09	8.44	
97.406	30.93	13.47	323	70.13	8.28	
97.516	30.89	13.31	322	70.19	8.16	
97.626	31.03	13.47	324	70.13	8.31	
97.737	30.87	13.53	322	70.16	8.28	
97.847	31.01	13.56	323	70.09	8.34	
97.957	30.97	13.28	323	70.19	8.16	
98.066	30.97	13.44	323	70.13	8.25	
98.176	31.01	13.41	323	70.13	8.28	
98.287	30.89	13.56	322	70.13	8.31	
98.398	30.97	13.22	323	70.22	8.16	
98.511	30.91	13.47	322	70.13	8.28	
98.621	30.87	13.34	322	70.16	8.19	
98.731	30.89	13.41	322	70.13	8.22	
98.841	30.82	13.31	321	70.19	8.16	
98.951	30.97	13.47	323	70.13	8.28	
99.062	30.84	13.38	322	70.16	8.22	
99.172	30.93	13.38	323	70.19	8.22	
99.283	31.01	13.78	323	70	8.56	
99.394	30.84	13.72	322	70.06	8.41	
99.505	31.03	13.34	324	70.13	8.22	
99.615	30.86	13.25	322	70.19	8.09	
99.726	30.86	13.44	322	70.13	8.22	
99.836	30.95	13.34	323	70.09	8.22	
99.946	30.78	13.38	321	70.16	8.16	
100.056	30.89	13.38	322	70.13	8.22	
100.167	30.82	13.47	321	70.13	8.25	
100.278	30.86	13.66	322	70.06	8.38	
100.389	30.87	13.38	322	70.13	8.22	
100.499	30.78	13.44	321	70.13	8.19	
100.609	30.93	13.56	323	70.06	8.34	
100.72	30.78	13.38	321	70.13	8.19	
100.83	30.87	13.38	322	70.09	8.22	
100.94	30.91	13.59	322	70.03	8.41	
101.051	30.72	13.41	320	70.13	8.16	
101.162	30.93	13.47	323	70.09	8.31	
101.273	30.78	13.28	321	70.16	8.13	
101.383	30.8	13.69	321	70.06	8.41	
101.494	30.91	13.25	322	70.13	8.16	
101.604	30.76	13.44	321	70.09	8.19	
101.715	30.95	13.69	323	70.03	8.44	
101.826	30.76	13.66	321	70.03	8.38	
101.937	30.82	13.5	321	70.06	8.28	
102.047	30.84	13.44	322	70.09	8.25	
102.157	30.72	13.41	320	70.09	8.19	
102.268	30.91	13.31	322	70.09	8.19	
102.378	30.7	13.31	320	70.13	8.09	
102.488	30.78	13.53	321	70.03	8.31	
102.598	30.72	13.44	320	70.13	8.22	
102.709	30.7	13.78	320	70.03	8.44	
102.819	30.74	13.75	321	70	8.44	
102.931	30.68	13.34	320	70.09	8.16	
103.043	30.72	13.47	320	70.09	8.25	
103.153	30.78	13.47	321	70.06	8.28	
103.263	30.82	13.38	321	70.09	8.16	
103.374	30.87	13.66	322	70	8.41	
103.485	30.72	13.63	320	70.03	8.31	
103.595	30.89	13.53	322	70.06	8.31	
103.71	30.78	13.44	321	70.06	8.22	
103.82	30.87	13.75	322	70	8.44	
103.93	30.93	13.53	323	70.03	8.31	
104.041	30.72	13.66	320	70.03	8.31	
104.152	30.91	13.38	322	70.06	8.25	
104.263	30.82	13.31	321	70.09	8.16	
104.373	30.87	13.31	322	70.09	8.16	
104.485	31.01	13.31	323	70.06	8.22	
104.596	30.84	13.31	322	70.09	8.16	
104.707	30.99	13.31	323	70.06	8.22	
104.818	30.91	13.34	322	70.06	8.22	
104.928	30.93	13.38	323	70.09	8.19	
105.039	31.03	13.38	324	70.03	8.28	
105.149	30.84	13.69	322	69.97	8.38	
105.259	30.99	13.44	323	70.06	8.31	
105.37	30.91	13.72	322	69.97	8.47	
105.482	30.99	13.34	323	70.06	8.25	
105.593	31.1	13.31	324	70.06	8.25	
105.704	30.89	13.5	322	70.03	8.28	
105.814	31.07	13.38	324	70.03	8.28	
105.924	30.97	13.31	323	70.06	8.22	
106.034	31.07	13.38	324	70.03	8.25	
106.145	31.2	13.63	325	69.94	8.47	
106.255	31.03	13.44	324	70	8.31	
106.366	31.14	13.69	325	69.94	8.5	
106.479	30.99	13.53	323	70	8.34	
106.59	30.95	13.47	323	70.03	8.31	
106.701	31.05	13.53	324	69.94	8.41	
106.812	30.91	13.38	322	70.06	8.22	
106.922	31.07	13.25	324	70.06	8.19	
107.033	30.93	13.34	323	70.03	8.22	
107.144	30.97	13.41	323	70.03	8.25	
107.254	31.07	13.56	324	69.94	8.47	
107.364	30.95	13.47	323	70.03	8.28	
107.475	31.1	13.38	325	70	8.31	
107.585	30.99	13.69	323	69.94	8.47	
107.695	30.99	13.38	323	70.03	8.25	
107.805	31.05	13.47	324	69.97	8.31	
107.915	30.99	13.38	323	70.03	8.25	
108.025	31.1	13.34	324	70	8.25	
108.135	31.03	13.25	324	70.06	8.16	
108.246	31.12	13.38	325	70	8.25	
108.357	31.05	13.31	324	70.03	8.22	
108.467	30.99	13.31	323	70.03	8.22	
108.577	31.01	13.34	323	70	8.25	
108.688	30.86	13.31	322	70.03	8.16	
108.797	31.07	13.28	324	70.06	8.22	
108.91	30.99	13.28	323	70	8.22	
109.021	30.87	13.34	322	70.03	8.19	
109.132	31.07	13.38	324	70	8.28	
109.243	30.89	13.28	322	70.03	8.16	
109.353	30.91	13.44	322	70.03	8.25	
109.464	30.93	13.47	323	69.97	8.31	
109.575	30.86	13.53	322	69.94	8.31	
109.686	31.01	13.44	323	69.97	8.31	
109.796	30.84	13.44	322	70	8.25	
109.906	30.97	13.34	323	70	8.25	
110.016	30.91	13.22	322	70.03	8.16	
110.126	30.86	13.38	322	70	8.19	
110.237	31.03	13.41	324	69.97	8.25	
110.348	30.86	13.31	322	70	8.16	
110.458	30.99	13.31	323	70	8.22	
110.568	30.99	13.22	323	70	8.16	
110.679	31.01	13.41	323	69.97	8.25	
110.789	31.12	13.38	325	69.94	8.28	
110.9	31.01	13.28	323	70	8.22	
111.01	31.08	13.28	324	69.97	8.22	
111.12	31.05	13.25	324	70	8.19	
111.231	31.05	13.38	324	69.97	8.25	
111.341	31.08	13.38	324	69.94	8.25	
111.452	31.03	13.28	324	69.97	8.22	
111.561	31.07	13.28	324	69.97	8.22	
111.671	31.03	13.28	324	69.97	8.22	
111.782	31.08	13.31	324	69.97	8.22	
111.892	31.1	13.34	325	69.97	8.28	
112.003	31.01	13.31	323	69.97	8.22	
112.113	31.1	13.28	324	70	8.22	
112.223	31.01	13.28	323	69.97	8.19	
112.335	30.99	13.34	323	69.94	8.22	
112.445	31.08	13.38	324	69.94	8.28	
112.556	30.89	13.25	322	70.03	8.16	
112.667	31.03	13.31	324	69.97	8.22	
112.777	30.91	13.19	322	70	8.13	
112.887	30.95	13.31	323	70	8.19	
112.998	31.05	13.25	324	69.97	8.22	
113.109	30.93	13.22	323	70	8.16	
113.22	31.1	13.38	324	69.94	8.28	
113.329	30.99	13.28	323	69.94	8.19	
113.44	31.12	13.28	325	69.97	8.19	
113.55	31.14	13.31	325	69.94	8.28	
113.661	31.01	13.28	323	69.97	8.19	
113.771	31.16	13.31	325	69.91	8.28	
113.882	31.03	13.28	324	69.97	8.22	
113.992	31.03	13.28	324	69.97	8.16	
114.102	31.12	13.34	325	69.91	8.31	
114.213	30.87	13.28	322	69.97	8.16	
114.323	31.05	13.38	324	69.94	8.28	
114.435	30.93	13.28	323	69.94	8.19	
114.545	30.99	13.63	323	69.84	8.41	
114.656	31.16	13.31	325	69.91	8.28	
114.766	30.97	13.25	323	69.97	8.16	
114.877	31.05	13.53	324	69.91	8.38	
114.987	30.91	13.53	322	69.84	8.34	
115.1	30.99	13.28	323	69.94	8.19	
115.21	31.03	13.44	324	69.88	8.31	
115.321	30.91	13.38	322	69.94	8.22	
115.431	31.08	13.44	324	69.91	8.31	
115.542	30.68	13.25	320	69.97	8.09	
115.651	30.89	13.44	322	69.91	8.25	
115.763	30.76	13.31	321	69.94	8.19	
115.874	30.7	13.59	320	69.84	8.31	
115.984	31.05	13.44	324	69.91	8.31	
116.095	30.72	13.69	321	69.84	8.38	
116.206	30.91	13.41	322	69.91	8.28	
116.316	30.99	13.53	323	69.88	8.38	
116.427	30.74	13.38	321	69.94	8.16	
116.538	31.07	13.38	324	69.91	8.31	
116.649	30.8	13.38	321	69.91	8.22	
116.76	30.89	13.47	322	69.88	8.31	
116.87	30.95	13.75	323	69.81	8.53	
116.982	30.8	13.59	321	69.88	8.34	
117.093	31.01	13.63	323	69.81	8.47	
117.204	30.86	13.28	322	69.94	8.16	
117.315	31.01	13.31	323	69.91	8.25	
117.425	31.05	13.34	324	69.88	8.25	
117.535	30.97	13.38	323	69.91	8.25	
117.646	31.14	13.38	325	69.88	8.31	
117.756	30.99	13.31	323	69.91	8.22	
117.867	31.16	13.34	325	69.91	8.28	
117.978	31.18	13.31	325	69.91	8.31	
118.088	31.07	13.38	324	69.91	8.28	
118.199	31.16	13.44	325	69.84	8.38	
118.309	30.97	13.31	323	69.91	8.22	
118.42	31.14	13.38	325	69.84	8.31	
118.53	31.07	13.22	324	69.91	8.22	
118.64	31.05	13.38	324	69.88	8.28	
118.75	31.16	13.38	325	69.84	8.31	
118.86	30.95	13.22	323	69.91	8.16	
118.97	31.14	13.38	325	69.84	8.31	
119.08	31.05	13.25	324	69.84	8.22	
119.191	30.99	13.38	323	69.88	8.25	
119.301	31.2	13.38	325	69.84	8.31	
119.412	30.93	13.28	323	69.91	8.19	
119.522	31.18	13.38	325	69.81	8.31	
119.636	31.07	13.25	324	69.88	8.22	
119.746	31.05	13.28	324	69.88	8.22	
119.857	31.2	13.44	325	69.81	8.34	
119.967	31.01	13.34	323	69.84	8.25	
120.078	31.24	13.34	326	69.81	8.31	
120.189	31.16	13.31	325	69.84	8.28	
120.3	31.18	13.25	325	69.84	8.25	
120.41	31.26	13.34	326	69.84	8.31	
120.523	31.08	13.31	324	69.84	8.25	
120.629	31.29	13.34	326	69.81	8.31	
120.739	31.07	13.22	324	69.84	8.19	
120.85	31.16	13.31	325	69.84	8.28	
120.961	31.22	13.38	326	69.81	8.31	
121.071	31.08	13.22	324	69.88	8.22	
121.181	31.26	13.31	326	69.84	8.31	
121.292	31.16	13.28	325	69.84	8.25	
121.402	31.14	13.31	325	69.84	8.25	
121.512	31.2	13.34	325	69.81	8.31	
121.623	31.01	13.28	323	69.84	8.22	
121.733	31.22	13.31	326	69.84	8.31	
121.843	31.01	13.28	323	69.84	8.22	
121.954	31.05	13.25	324	69.88	8.19	
122.065	31.18	13.38	325	69.81	8.31	
122.176	30.93	13.22	323	69.88	8.19	
122.287	31.2	13.41	325	69.81	8.31	
122.398	31.07	13.31	324	69.81	8.28	
122.509	30.99	13.25	323	69.84	8.19	
122.62	31.18	13.31	325	69.81	8.31	
122.73	30.89	13.31	322	69.84	8.22	
122.841	31.03	13.31	324	69.81	8.22	
122.951	31.05	13.28	324	69.81	8.22	
123.062	30.91	13.31	322	69.84	8.22	
123.173	31.16	13.38	325	69.81	8.31	
123.284	31.07	13.53	324	69.78	8.41	
123.394	31.08	13.31	324	69.81	8.25	
123.505	31.22	13.28	326	69.81	8.31	
123.616	31.05	13.44	324	69.81	8.31	
123.726	31.16	13.41	325	69.78	8.31	
123.836	31.05	13.38	324	69.81	8.28	
123.947	31.01	13.34	323	69.81	8.25	
124.057	31.05	13.25	324	69.81	8.22	
124.168	30.91	13.31	322	69.81	8.22	
124.279	31.07	13.38	324	69.78	8.31	
124.39	30.93	13.28	323	69.84	8.19	
124.501	31.07	13.53	324	69.75	8.41	
124.612	31.1	13.28	324	69.81	8.25	
124.723	31.01	13.59	323	69.75	8.44	
124.835	31.18	13.38	325	69.78	8.31	
124.946	31.01	13.44	323	69.75	8.34	
125.058	31.1	13.31	324	69.78	8.25	
125.168	31.14	13.41	325	69.75	8.34	
125.279	30.97	13.31	323	69.81	8.22	
125.389	31.2	13.34	325	69.78	8.31	
125.5	31.05	13.31	324	69.78	8.25	
125.61	31.16	13.28	325	69.78	8.25	
125.721	31.28	13.31	326	69.75	8.31	
125.832	31.1	13.38	324	69.78	8.28	
125.942	31.22	13.34	326	69.78	8.34	
126.053	31.1	13.28	324	69.78	8.28	
126.163	31.1	13.31	324	69.78	8.25	
126.275	31.12	13.38	325	69.78	8.31	
126.385	30.99	13.41	323	69.78	8.28	
126.496	31.12	13.38	325	69.78	8.31	
126.606	30.97	13.28	323	69.78	8.22	
126.716	31.14	13.34	325	69.78	8.31	
126.827	31.07	13.22	324	69.81	8.22	
126.937	30.99	13.31	323	69.78	8.22	
127.048	31.08	13.34	324	69.78	8.31	
127.159	30.93	13.63	323	69.69	8.44	
127.27	31.1	13.38	324	69.78	8.31	
127.38	31.1	13.38	324	69.75	8.34	
127.491	31.05	13.31	324	69.78	8.25	
127.602	31.22	13.34	326	69.75	8.34	
127.713	31.1	13.38	324	69.75	8.31	
127.823	31.2	13.34	325	69.75	8.34	
127.934	31.16	13.28	325	69.78	8.28	
128.045	31.14	13.31	325	69.75	8.31	
128.155	31.24	13.34	326	69.75	8.34	
128.266	31.16	13.28	325	69.75	8.31	
128.376	31.24	13.31	326	69.75	8.31	
128.487	31.16	13.28	325	69.75	8.28	
128.599	31.08	13.38	324	69.75	8.31	
128.71	31.16	13.38	325	69.75	8.31	
128.82	31.05	13.31	324	69.75	8.25	
128.931	31.18	13.38	325	69.72	8.34	
129.042	31.1	13.31	324	69.75	8.31	
129.153	31.07	13.38	324	69.75	8.31	
129.263	31.14	13.38	325	69.75	8.31	
129.374	30.99	13.31	323	69.75	8.25	
129.484	31.1	13.38	324	69.75	8.31	
129.595	31.05	13.22	324	69.78	8.19	
129.711	31.05	13.34	324	69.75	8.31	
129.822	31.05	13.31	324	69.75	8.25	
129.932	31.01	13.25	323	69.75	8.22	
130.044	31.05	13.41	324	69.75	8.31	
130.154	31.12	13.31	325	69.69	8.31	
130.265	30.97	13.28	323	69.75	8.22	
130.375	31.03	13.31	324	69.75	8.25	
130.487	30.97	13.28	323	69.72	8.22	
130.597	30.93	13.31	323	69.75	8.22	
130.708	31.08	13.28	324	69.72	8.25	
130.817	30.91	13.31	322	69.75	8.22	
130.929	31.03	13.31	324	69.72	8.28	
131.039	31.03	13.75	324	69.63	8.56	
131.15	31.01	13.41	323	69.72	8.28	
131.261	31.16	13.31	325	69.72	8.31	
131.372	31.01	13.38	323	69.72	8.25	
131.482	31.1	13.34	324	69.72	8.31	
131.592	31.1	13.38	324	69.69	8.31	
131.703	31.08	13.38	324	69.72	8.28	
131.813	31.22	13.31	326	69.69	8.31	
131.924	31.08	13.41	324	69.69	8.31	
132.034	31.18	13.34	325	69.69	8.31	
132.145	31.12	13.28	325	69.72	8.25	
132.256	31.14	13.38	325	69.69	8.31	
132.366	31.28	13.38	326	69.66	8.38	
132.478	31.1	13.31	324	69.72	8.25	
132.585	31.22	13.28	326	69.69	8.28	
132.694	31.16	13.31	325	69.72	8.28	
132.804	31.12	13.38	325	69.69	8.31	
132.915	31.28	13.28	326	69.69	8.31	
133.025	31.07	13.34	324	69.69	8.28	
133.135	31.22	13.38	326	69.66	8.34	
133.246	31.16	13.28	325	69.69	8.25	
133.356	31.14	13.34	325	69.69	8.31	
133.467	31.33	13.31	327	69.66	8.38	
133.578	31.14	13.38	325	69.69	8.31	
133.689	31.26	13.41	326	69.63	8.38	
133.8	31.2	13.28	325	69.69	8.28	
133.911	31.08	13.34	324	69.69	8.25	
134.022	31.35	13.19	327	69.69	8.28	
134.133	31.1	13.31	324	69.69	8.25	
134.243	31.26	13.31	326	69.66	8.34	
134.354	31.2	13.28	325	69.69	8.31	
134.464	31.2	13.31	325	69.66	8.28	
134.575	31.31	13.31	327	69.66	8.34	
134.686	31.08	13.28	324	69.69	8.25	
134.797	31.31	13.31	327	69.66	8.31	
134.91	31.12	13.25	325	69.69	8.25	
135.021	31.2	13.28	325	69.66	8.28	
135.132	31.33	13.38	327	69.63	8.41	
135.244	31.07	13.31	324	69.66	8.25	
135.355	31.29	13.28	326	69.66	8.31	
135.465	31.14	13	325	69.75	8.06	
135.577	31.2	13.22	325	69.66	8.22	
135.688	31.31	13.44	327	69.59	8.41	
135.799	31.12	13.31	325	69.66	8.28	
135.91	31.33	13.31	327	69.63	8.38	
136.021	31.22	13.19	326	69.66	8.25	
136.131	31.24	13.31	326	69.63	8.31	
136.242	31.33	13.38	327	69.63	8.38	
136.353	31.16	13.28	325	69.66	8.25	
136.463	31.33	13.34	327	69.63	8.34	
136.575	31.22	13.22	326	69.66	8.25	
136.685	31.26	13.38	326	69.63	8.34	
136.796	31.24	13.38	326	69.63	8.38	
136.906	31.08	13.25	324	69.66	8.22	
137.018	31.28	13.28	326	69.63	8.28	
137.123	31.18	12.91	325	69.72	8.09	
137.234	31.26	13.44	326	69.63	8.38	
137.345	31.31	13.06	327	69.69	8.16	
137.455	31.18	13	325	69.72	8.09	
137.566	31.29	13.06	326	69.69	8.16	
137.677	31.31	13.31	327	69.63	8.38	
137.788	31.26	13.38	326	69.63	8.34	
137.899	31.39	13.34	327	69.59	8.38	
138.01	31.29	13.22	326	69.63	8.28	
138.121	31.41	13.31	328	69.63	8.38	
138.232	31.5	13.28	329	69.59	8.41	
138.343	31.33	13.38	327	69.63	8.38	
138.454	31.43	13.34	328	69.59	8.38	
138.565	31.28	13.34	326	69.63	8.38	
138.676	31.29	13.38	326	69.59	8.38	
138.788	31.35	13.31	327	69.56	8.38	
138.898	31.24	13.38	326	69.63	8.38	
139.008	31.29	13.31	326	69.63	8.38	
139.119	31.22	13.06	326	69.66	8.16	
139.231	31.28	12.94	326	69.72	8.09	
139.341	31.43	13.03	328	69.63	8.22	
139.452	31.24	12.91	326	69.72	8.03	
139.564	31.39	13.31	327	69.59	8.38	
139.675	31.24	12.81	326	69.72	7.97	
139.785	31.26	13.13	326	69.69	8.22	
139.896	31.41	13.31	328	69.56	8.41	
140.007	31.16	13.28	325	69.66	8.25	
140.119	31.31	13	327	69.69	8.13	
140.231	31.24	13.22	326	69.63	8.25	
140.342	31.24	13.41	326	69.59	8.38	
140.453	31.43	13.41	328	69.53	8.47	
140.564	31.35	13.31	327	69.63	8.38	
140.675	31.31	13.38	327	69.56	8.38	
140.787	31.35	13.16	327	69.63	8.25	
140.898	31.2	13.13	325	69.66	8.19	
141.009	31.35	13.41	327	69.53	8.41	
141.119	31.33	13.28	327	69.59	8.31	
141.231	31.31	13.31	327	69.56	8.34	
141.341	31.39	13.22	327	69.56	8.38	
141.452	31.31	13.28	327	69.63	8.31	
141.563	31.35	13.31	327	69.56	8.38	
141.675	31.26	13.34	326	69.56	8.38	
141.786	31.33	13.38	327	69.56	8.41	
141.896	31.35	13.13	327	69.59	8.25	
142.008	31.26	13	326	69.66	8.09	
142.118	31.37	13.34	327	69.53	8.38	
142.23	31.26	12.97	326	69.66	8.09	
142.341	31.31	13.31	327	69.56	8.38	
142.451	31.39	13.31	327	69.53	8.38	
142.563	31.24	12.84	326	69.69	8	
142.674	31.37	12.97	327	69.66	8.09	
142.784	31.24	13.19	326	69.59	8.22	
142.894	31.28	13.34	326	69.56	8.38	
143.005	31.37	13.31	327	69.53	8.38	
143.116	31.2	13.25	325	69.59	8.28	
143.227	31.35	13.28	327	69.56	8.38	
143.338	31.24	13.31	326	69.56	8.31	
143.449	31.26	13.34	326	69.56	8.38	
143.56	31.37	13.38	327	69.53	8.41	
143.671	31.2	13.31	325	69.56	8.31	
143.781	31.35	13.28	327	69.56	8.38	
143.892	31.29	13.22	326	69.56	8.28	
144.004	31.26	13.41	326	69.53	8.38	
144.115	31.41	13.38	328	69.53	8.41	
144.224	31.26	13.38	326	69.53	8.38	
144.335	31.41	13.38	328	69.53	8.38	
144.446	31.35	13.28	327	69.53	8.38	
144.556	31.33	13.06	327	69.63	8.22	
144.668	31.41	13.16	328	69.56	8.28	
144.779	31.28	13.22	326	69.56	8.31	
144.89	31.37	13.06	327	69.63	8.19	
145.001	31.37	12.88	327	69.63	8.09	
145.112	31.33	13.31	327	69.53	8.38	
145.223	31.45	13.16	328	69.56	8.28	
145.333	31.2	12.97	325	69.63	8.09	
145.444	31.33	13.09	327	69.56	8.22	
145.555	31.22	13.28	326	69.53	8.31	
145.666	31.2	13.41	325	69.53	8.38	
145.777	31.35	13.41	327	69.5	8.41	
145.887	31.16	13.22	325	69.56	8.25	
145.998	31.33	13.34	327	69.53	8.38	
146.109	31.37	13.34	327	69.5	8.41	
146.22	31.28	13.38	326	69.5	8.38	
146.331	31.45	13.31	328	69.5	8.41	
146.443	31.28	13.28	326	69.53	8.31	
146.553	31.37	13.34	327	69.5	8.38	
146.664	31.48	13.38	328	69.47	8.44	
146.775	31.33	13.28	327	69.53	8.34	
146.886	31.47	13.03	328	69.56	8.22	
146.996	31.29	13.22	326	69.53	8.28	
147.107	31.28	13.28	326	69.53	8.31	
147.218	31.43	13.38	328	69.47	8.44	
147.329	31.16	13.09	325	69.56	8.16	
147.439	31.33	13.28	327	69.53	8.34	
147.55	31.24	13	326	69.56	8.13	
147.66	31.2	13.31	325	69.5	8.31	
147.771	31.41	12.91	328	69.56	8.09	
147.881	31.16	13.28	325	69.5	8.25	
147.992	31.37	12.91	327	69.59	8.09	
148.102	31.31	12.91	327	69.63	8.09	
148.214	31.24	13.28	326	69.5	8.31	
148.324	31.41	12.94	328	69.56	8.13	
148.436	31.12	13.28	325	69.53	8.25	
148.547	31.31	13.34	327	69.5	8.38	
148.657	31.22	13.31	326	69.5	8.34	
148.768	31.16	13.31	325	69.5	8.31	
148.879	31.37	13.38	327	69.47	8.44	
148.99	31.12	13.28	325	69.5	8.28	
149.101	31.39	13.31	327	69.5	8.38	
149.212	31.29	13.28	326	69.47	8.34	
149.322	31.31	13.28	327	69.5	8.31	
149.432	31.47	13.38	328	69.47	8.44	
149.544	31.22	13.28	326	69.5	8.31	
149.654	31.47	13.31	328	69.47	8.38	
149.765	31.35	13.28	327	69.5	8.34	
149.876	31.31	13.13	327	69.53	8.22	
149.987	31.48	13.03	328	69.53	8.22	
150.098	31.29	13.16	326	69.5	8.25	
150.209	31.45	13.44	328	69.44	8.47	
150.32	31.48	13.13	328	69.47	8.28	
150.431	31.35	12.91	327	69.56	8.09	
150.542	31.43	13.38	328	69.47	8.41	
150.654	31.43	13	328	69.53	8.22	
150.764	31.37	13.16	327	69.5	8.25	
150.876	31.52	13.38	329	69.41	8.47	
150.986	31.47	13.31	328	69.47	8.41	
151.097	31.47	13.16	328	69.5	8.25	
151.208	31.52	12.78	329	69.56	8.06	
151.318	31.52	13.03	329	69.53	8.22	
151.429	31.58	13.28	329	69.41	8.41	
151.541	31.45	13.13	328	69.47	8.25	
151.653	31.47	13.22	328	69.47	8.31	
151.763	31.47	12.91	328	69.53	8.16	
151.875	31.39	13.22	327	69.5	8.31	
151.985	31.45	12.97	328	69.53	8.16	
152.096	31.35	12.91	327	69.53	8.13	
152.207	31.43	13.38	328	69.41	8.41	
152.318	31.48	12.84	328	69.53	8.13	
152.429	31.37	13.38	327	69.44	8.38	
152.54	31.58	13.22	329	69.44	8.38	
152.651	31.47	12.97	328	69.5	8.16	
152.762	31.52	13.31	329	69.41	8.41	
152.873	31.71	13.31	331	69.41	8.47	
152.984	31.35	12.97	327	69.53	8.13	
153.095	31.64	13.31	330	69.41	8.44	
153.206	31.48	13.13	328	69.5	8.25	
153.318	31.43	13.16	328	69.47	8.25	
153.429	31.62	13.31	330	69.41	8.47	
153.539	31.33	13.22	327	69.47	8.28	
153.651	31.52	12.94	329	69.53	8.16	
153.762	31.47	13.25	328	69.44	8.38	
153.874	31.43	13.38	328	69.41	8.41	
153.985	31.56	13.38	329	69.38	8.53	
154.095	31.41	13.31	328	69.41	8.38	
154.206	31.41	13.38	328	69.41	8.41	
154.316	31.43	13.13	328	69.44	8.25	
154.427	31.33	13.28	327	69.47	8.38	
154.537	31.43	13.16	328	69.47	8.25	
154.648	31.31	13.28	327	69.44	8.38	
154.759	31.41	13.06	328	69.5	8.22	
154.87	31.31	13.22	327	69.44	8.31	
154.982	31.37	13.41	327	69.41	8.44	
155.092	31.43	13.38	328	69.41	8.41	
155.203	31.35	13.31	327	69.41	8.38	
155.313	31.47	13.44	328	69.38	8.47	
155.425	31.52	13.19	329	69.41	8.38	
155.535	31.37	13.31	327	69.41	8.38	
155.647	31.5	13.13	329	69.47	8.31	
155.758	31.43	13.22	328	69.41	8.38	
155.869	31.5	12.88	329	69.5	8.13	
155.98	31.7	13.13	331	69.41	8.38	
156.091	31.48	13.31	329	69.41	8.38	
156.202	31.6	12.97	330	69.5	8.19	
156.313	31.47	13.25	328	69.41	8.38	
156.424	31.31	13.34	327	69.41	8.38	
