Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
68.395	31.22	12.88	326	68.75	8.16	
68.504	31.29	13.31	326	68.63	8.47	
68.614	31.47	13.13	328	68.63	8.41	
68.724	31.26	13.31	326	68.66	8.47	
68.834	31.43	13.22	328	68.66	8.44	
68.944	31.37	13.13	327	68.66	8.34	
69.053	31.31	13.06	327	68.69	8.28	
69.163	31.47	13.28	328	68.59	8.5	
69.272	31.26	13.31	326	68.63	8.44	
69.381	31.33	13.31	327	68.66	8.47	
69.491	31.29	13.28	326	68.63	8.41	
69.6	31.24	13.31	326	68.63	8.44	
69.71	31.33	13.34	327	68.59	8.53	
69.82	31.16	13.28	325	68.66	8.41	
69.93	31.24	13.41	326	68.59	8.47	
70.039	31.22	13.41	326	68.56	8.53	
70.149	31.2	13.38	325	68.63	8.47	
70.259	31.29	13.25	326	68.59	8.44	
70.369	31.14	12.91	325	68.72	8.09	
70.479	31.22	13.06	326	68.69	8.25	
70.588	31.16	13.22	325	68.66	8.34	
70.698	31.2	13.31	325	68.63	8.44	
70.807	31.28	13.28	326	68.59	8.47	
70.917	31.16	13.28	325	68.63	8.38	
71.027	31.31	13.38	327	68.56	8.53	
71.136	31.2	13.28	325	68.59	8.41	
71.246	31.31	13.41	327	68.56	8.53	
71.355	31.37	13.38	327	68.53	8.53	
71.465	31.22	13.31	326	68.63	8.44	
71.575	31.37	13.38	327	68.53	8.53	
71.684	31.26	13.28	326	68.59	8.44	
71.793	31.29	13.47	326	68.53	8.53	
71.903	31.37	13.28	327	68.56	8.47	
72.012	31.2	13.44	325	68.53	8.5	
72.121	31.33	13.16	327	68.63	8.34	
72.23	31.2	13.16	325	68.59	8.34	
72.34	31.28	13.44	326	68.53	8.53	
72.449	31.29	12.91	326	68.66	8.22	
72.56	31.24	13.13	326	68.66	8.28	
72.67	31.33	13.5	327	68.5	8.59	
72.779	31.26	13.09	326	68.63	8.31	
72.889	31.39	13.13	327	68.59	8.38	
72.998	31.45	13	328	68.63	8.31	
73.108	31.35	13.31	327	68.56	8.47	
73.218	31.52	13.28	329	68.53	8.53	
73.328	31.35	13.38	327	68.53	8.53	
73.438	31.45	13.28	328	68.53	8.47	
73.549	31.48	13.28	328	68.53	8.5	
73.658	31.37	13.31	327	68.56	8.47	
73.768	31.52	13.09	329	68.59	8.41	
73.877	31.37	13.38	327	68.5	8.5	
73.989	31.47	13.34	328	68.53	8.53	
74.099	31.54	13.38	329	68.5	8.59	
74.209	31.35	13.41	327	68.53	8.5	
74.319	31.54	13.44	329	68.5	8.63	
74.428	31.43	13.38	328	68.5	8.53	
74.537	31.47	13.16	328	68.56	8.41	
74.647	31.56	13.38	329	68.5	8.59	
74.757	31.33	13.22	327	68.56	8.41	
74.867	31.48	13.06	328	68.59	8.38	
74.976	31.43	13.31	328	68.53	8.53	
75.086	31.37	13.34	327	68.53	8.5	
75.195	31.45	13.38	328	68.5	8.56	
75.305	31.29	13.22	326	68.56	8.38	
75.415	31.45	13.41	328	68.5	8.56	
75.523	31.43	13.28	328	68.5	8.53	
75.636	31.52	13.16	329	68.53	8.41	
75.746	31.54	13.25	329	68.5	8.5	
75.855	31.39	13.06	327	68.56	8.31	
75.965	31.54	13.16	329	68.53	8.41	
76.074	31.35	13.28	327	68.53	8.47	
76.183	31.48	13.22	328	68.53	8.47	
76.293	31.56	12.97	329	68.56	8.31	
76.402	31.31	12.78	327	68.66	8.09	
76.511	31.56	13.38	329	68.5	8.56	
76.622	31.35	12.97	327	68.59	8.25	
76.731	31.43	13	328	68.59	8.28	
76.841	31.52	13.09	329	68.53	8.41	
76.951	31.28	12.88	326	68.63	8.16	
77.06	31.47	13.25	328	68.5	8.47	
77.17	31.31	12.91	327	68.63	8.22	
77.279	31.29	12.84	326	68.63	8.16	
77.389	31.33	13.28	327	68.5	8.47	
77.499	31.18	12.97	325	68.63	8.22	
77.608	31.33	12.97	327	68.63	8.25	
77.718	31.18	13.25	325	68.53	8.41	
77.827	31.28	13.28	326	68.53	8.44	
77.937	31.33	13.28	327	68.5	8.47	
78.047	31.18	13.28	325	68.53	8.38	
78.156	31.41	13.41	328	68.44	8.56	
78.266	31.24	13.31	326	68.5	8.47	
78.376	31.29	13.28	326	68.53	8.44	
78.485	31.43	13.31	328	68.47	8.53	
78.595	31.18	13.34	325	68.5	8.44	
78.704	31.33	13.38	327	68.5	8.53	
78.813	31.18	13.25	325	68.5	8.41	
78.922	31.31	13.31	327	68.5	8.47	
79.032	31.43	13.41	328	68.44	8.56	
79.142	31.39	13.31	327	68.5	8.5	
79.252	31.48	13.34	328	68.47	8.53	
79.361	31.35	13.38	327	68.44	8.53	
79.47	31.39	13.38	327	68.44	8.53	
79.579	31.35	12.97	327	68.53	8.25	
79.688	31.31	13.06	327	68.53	8.31	
79.797	31.37	13	327	68.56	8.28	
79.906	31.26	12.97	326	68.56	8.22	
80.016	31.45	13.34	328	68.44	8.53	
80.125	31.35	13.06	327	68.5	8.34	
80.234	31.35	13.06	327	68.53	8.34	
80.344	31.52	13	329	68.56	8.31	
80.454	31.33	13.03	327	68.53	8.31	
80.564	31.52	13.28	329	68.44	8.5	
80.674	31.45	12.94	328	68.53	8.28	
80.783	31.35	13.38	327	68.44	8.53	
80.893	31.58	13.28	329	68.44	8.53	
81.002	31.41	13.13	328	68.53	8.38	
81.112	31.54	13.38	329	68.41	8.56	
81.221	31.54	12.88	329	68.56	8.28	
81.33	31.33	13.06	327	68.56	8.31	
81.439	31.43	13.34	328	68.44	8.53	
81.55	31.29	13.38	326	68.44	8.5	
81.657	31.35	13.38	327	68.44	8.53	
81.762	31.37	13.28	327	68.44	8.5	
81.872	31.28	13.38	326	68.44	8.5	
81.982	31.41	13.38	328	68.41	8.56	
82.091	31.29	13.31	326	68.44	8.47	
82.2	31.35	13.31	327	68.44	8.5	
82.31	31.48	13.28	328	68.44	8.53	
82.419	31.31	13.34	327	68.44	8.5	
82.528	31.47	13.38	328	68.41	8.56	
82.638	31.39	13.38	327	68.41	8.56	
82.748	31.39	13.31	327	68.44	8.5	
82.858	31.43	13.22	328	68.44	8.5	
82.967	31.45	13.25	328	68.44	8.47	
83.076	31.47	13.31	328	68.41	8.53	
83.186	31.35	12.84	327	68.56	8.16	
83.296	31.45	13.28	328	68.44	8.5	
83.406	31.35	13.22	327	68.44	8.47	
83.515	31.33	13.03	327	68.5	8.31	
83.625	31.43	13.44	328	68.38	8.56	
83.735	31.28	12.94	326	68.53	8.22	
83.845	31.39	13.41	327	68.41	8.56	
83.955	31.35	12.94	327	68.5	8.25	
84.065	31.26	13.34	326	68.44	8.47	
84.174	31.37	13.03	327	68.5	8.31	
84.284	31.24	13.03	326	68.5	8.28	
84.393	31.39	13.31	327	68.41	8.5	
84.503	31.33	13	327	68.47	8.31	
84.612	31.26	13.09	326	68.47	8.34	
84.722	31.39	13.41	327	68.38	8.56	
84.832	31.22	13.22	326	68.47	8.41	
84.942	31.37	13.38	327	68.41	8.53	
85.051	31.31	13.34	327	68.38	8.5	
85.161	31.28	13.34	326	68.41	8.5	
85.271	31.43	13.38	328	68.41	8.53	
85.387	31.2	13.31	325	68.44	8.44	
85.496	31.45	13.34	328	68.38	8.56	
85.605	31.43	13.28	328	68.41	8.5	
85.715	31.26	13.28	326	68.41	8.47	
85.825	31.6	13.38	330	68.38	8.66	
85.935	31.26	12.84	326	68.53	8.16	
86.046	31.47	13.31	328	68.38	8.5	
86.156	31.39	6.66	327	69.97	4.06	
86.266	31.01	0.06	324	71.09	0	
86.375	31.24	0.03	326	71.13	-0.09	
86.484	30.89	0	322	71.19	0	
86.594	30.87	0.03	322	71.19	-0.09	
86.703	30.8	0	321	71.22	0	
86.813	30.55	0.03	319	71.22	-0.09	
86.923	30.68	0	320	71.25	0	
87.033	30.3	0.03	316	71.28	-0.09	
87.143	30.34	0	316	71.28	0	
87.252	30.14	0	314	71.31	0	
87.361	30.05	0	313	71.34	0	
87.471	30.13	0	314	71.34	0	
87.58	29.84	0.03	311	71.38	-0.09	
87.69	29.86	0.03	311	71.38	-0.09	
87.799	29.57	0.03	308	71.38	-0.09	
87.908	29.57	0.03	308	71.41	-0.09	
88.017	29.44	0	307	71.41	0	
88.127	29.4	0	307	71.44	0	
88.234	29.36	0	306	71.44	0	
88.344	29.17	0	304	71.44	0	
88.453	29.19	0.03	304	71.47	0	
88.563	28.84	0	301	71.47	0	
88.673	28.96	0	302	71.47	0	
88.781	28.71	0.03	299	71.47	0	
88.889	28.73	0	300	71.5	0	
88.999	28.59	0	298	71.5	0	
89.107	28.55	0	298	71.5	0	
89.216	28.3	0.03	295	71.53	-0.09	
89.324	28.19	0.03	294	71.53	0	
89.433	28.09	0.03	293	71.53	0	
89.541	27.9	0	291	71.56	0	
89.65	28.04	0	292	71.56	0	
89.759	27.77	0	290	71.59	0	
89.868	27.79	0.03	290	71.59	-0.09	
89.976	27.58	0.03	288	71.59	-0.09	
90.084	27.61	0.03	288	71.59	-0.09	
90.192	27.33	0.03	285	71.63	-0.09	
90.302	27.35	0	285	71.63	0	
90.41	27.04	0	282	71.63	0	
90.518	27.08	0	282	71.63	0	
90.627	26.85	0.03	280	71.63	-0.09	
90.735	26.93	0.03	281	71.66	-0.09	
90.843	26.68	0.03	278	71.66	0	
90.951	26.71	0.03	279	71.66	0	
91.059	26.52	0	277	71.66	0	
91.168	26.5	0	276	71.66	0	
91.276	26.35	0	275	71.66	0	
91.384	26.39	0	275	71.69	0	
91.492	26.08	0	272	71.72	0	
91.601	26.14	0	273	71.72	0	
91.71	25.79	0	269	71.72	0	
91.818	25.85	0	270	71.72	0	
91.928	25.66	0.03	268	71.72	0	
92.037	25.74	0.03	268	71.72	0	
92.146	25.49	0	266	71.75	0	
92.254	25.56	0.03	267	71.72	0	
92.363	25.32	0.03	264	71.75	-0.09	
92.472	25.39	0	265	71.75	0	
92.581	25.2	0	263	71.75	0	
92.689	25.24	0	263	71.75	0	
92.797	25.05	0.03	261	71.75	-0.09	
92.906	25.11	0	262	71.78	0	
93.015	24.89	0	260	71.78	0	
93.122	24.89	0	260	71.78	0	
93.231	24.8	0	259	71.78	0	
93.338	24.64	0.03	257	71.78	0	
93.446	24.66	0	257	71.78	0	
93.556	24.47	0	255	71.78	0	
93.665	24.45	0.03	255	71.81	0	
93.774	24.3	0	253	71.81	0	
93.883	24.32	0	254	71.81	0	
93.99	24.14	0.03	252	71.81	0	
94.099	24.22	0	253	71.81	0	
94.206	24.01	0	250	71.81	0	
94.315	24.03	0.03	251	71.81	0	
94.424	23.84	0	249	71.84	0	
94.532	23.76	0	248	71.81	0	
94.64	23.72	0.03	247	71.84	0	
94.748	23.57	0	246	71.84	0	
94.857	23.59	0	246	71.88	0	
94.965	23.5	0	245	71.84	0	
95.074	23.48	0.03	245	71.84	0	
95.182	23.3	0.03	243	71.88	0	
95.29	23.32	0	243	71.88	0	
95.399	23.13	0.03	241	71.88	0	
95.508	23.02	0	240	71.88	0	
95.615	23.04	0	240	71.88	0	
95.725	22.86	0.03	238	71.88	0	
95.834	22.9	0.03	239	71.91	0	
95.942	22.75	0	237	71.91	0	
96.051	22.79	0	238	71.91	0	
96.158	22.65	0	236	71.91	0	
96.267	22.54	0	235	71.91	0	
96.375	22.42	0	234	71.91	0	
96.483	22.29	0.03	232	71.91	0	
96.593	22.23	0	232	71.94	0	
96.701	22.06	0	230	71.94	0	
96.809	22.04	0	230	71.94	0	
96.918	21.88	0	228	71.94	0	
97.027	21.81	0	227	71.94	0	
97.135	21.77	0	227	71.94	0	
97.243	21.66	0.03	226	71.94	0	
97.351	21.69	0	226	71.94	0	
97.463	21.6	0	225	71.97	0	
97.572	21.5	0	224	71.97	0	
97.681	21.5	0.03	224	72	0	
97.789	21.33	0	223	72	0	
97.898	21.46	0	224	71.97	0	
98.006	21.33	0.03	222	72	0	
98.115	21.23	0.03	221	72	0	
98.224	21.27	0	222	72	0	
98.332	21.16	0	221	72	0	
98.441	21.12	0	220	72	0	
98.551	21.02	0.03	219	72	0	
98.66	20.96	0	219	72	0	
98.768	20.81	0	217	72	0	
98.877	20.66	0	215	72	0	
98.986	20.73	0	216	72.03	0	
99.096	20.5	0.03	214	72.03	0	
