Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
70.567	32.56	12.97	340	67.03	8.72	
70.676	32.46	12.38	339	67.25	8.25	
70.787	32.52	12.75	339	67.13	8.53	
70.895	32.58	12.84	340	67.09	8.66	
71.004	32.5	13.03	339	67.03	8.72	
71.113	32.54	12.84	340	67.09	8.63	
71.221	32.5	12.53	339	67.16	8.38	
71.33	32.52	12.69	339	67.13	8.53	
71.439	32.52	12.97	339	67.03	8.69	
71.547	32.52	13.06	339	67	8.75	
71.655	32.5	12.97	339	67.03	8.69	
71.764	32.5	12.81	339	67.09	8.63	
71.873	32.46	12.78	339	67.13	8.53	
71.982	32.56	12.81	340	67.06	8.63	
72.091	32.48	12.84	339	67.06	8.63	
72.199	32.6	13.03	340	67	8.78	
72.307	32.54	12.5	339	67.16	8.38	
72.417	32.52	12.75	339	67.13	8.53	
72.525	32.5	12.91	339	67.03	8.66	
72.634	32.46	12.84	339	67.06	8.63	
72.743	32.6	12.91	340	67	8.69	
72.853	32.58	12.53	340	67.16	8.38	
72.962	32.5	12.56	339	67.13	8.38	
73.072	32.62	12.69	340	67.09	8.53	
73.181	32.56	12.94	340	67	8.69	
73.291	32.52	12.94	339	67.03	8.69	
73.401	32.56	12.91	340	67.03	8.69	
73.51	32.43	12.66	338	67.13	8.47	
73.62	32.54	12.53	339	67.16	8.41	
73.729	32.52	12.75	339	67.03	8.56	
73.836	32.37	12.91	338	67.03	8.63	
73.946	32.46	12.81	339	67.03	8.56	
74.056	32.39	12.53	338	67.13	8.34	
74.166	32.39	12.81	338	67.03	8.53	
74.276	32.48	12.75	339	67.09	8.53	
74.385	32.37	13	338	66.97	8.72	
74.495	32.48	13.03	339	67	8.75	
74.604	32.52	12.91	339	67	8.69	
74.714	32.43	12.88	338	67.03	8.63	
74.818	32.43	12.88	338	67.03	8.63	
74.922	32.62	12.44	340	67.03	8.41	
75.032	32.64	13.03	340	66.88	8.78	
75.141	32.58	12.75	340	66.97	8.56	
75.251	32.64	12.91	340	66.91	8.72	
75.361	32.48	12.94	339	66.94	8.69	
75.471	32.58	12.59	340	67.03	8.47	
75.581	32.54	12.84	339	66.97	8.63	
75.691	32.58	12.5	340	67.09	8.41	
75.8	32.62	13	340	66.84	8.78	
75.91	32.43	12.97	338	66.91	8.69	
76.019	32.48	12.94	339	66.91	8.69	
76.128	32.52	12.88	339	66.91	8.69	
76.238	32.43	12.81	338	66.94	8.59	
76.347	32.48	12.91	339	66.94	8.69	
76.456	32.41	12.59	338	67	8.44	
76.566	32.5	12.66	339	67	8.53	
76.675	32.54	12.59	339	66.97	8.47	
76.785	32.39	12.81	338	66.94	8.56	
76.894	32.54	12.91	339	66.91	8.72	
77.004	32.43	12.91	338	66.91	8.66	
77.114	32.5	12.88	339	66.91	8.66	
77.223	32.56	12.53	340	66.97	8.44	
77.334	32.39	12.5	338	67.03	8.34	
77.444	32.66	12.66	341	66.94	8.53	
77.555	32.5	12.81	339	66.94	8.63	
77.665	32.5	12.88	339	66.91	8.66	
77.774	32.66	12.63	341	66.97	8.53	
77.884	32.45	12.34	338	67.03	8.25	
77.994	32.58	12.88	340	66.84	8.69	
78.099	32.58	12.88	340	66.84	8.69	
78.231	32.64	12.91	340	66.88	8.72	
78.341	32.58	12.63	340	66.94	8.53	
78.45	32.54	12.88	339	66.88	8.69	
78.56	32.58	12.66	340	66.97	8.53	
78.67	32.68	12.97	341	66.81	8.78	
78.779	32.58	12.75	340	66.88	8.56	
78.888	32.64	12.53	340	66.94	8.47	
78.998	32.68	12.91	341	66.81	8.75	
79.107	32.54	12.84	339	66.88	8.66	
79.217	32.68	12.91	341	66.84	8.72	
79.328	32.6	12.59	340	66.94	8.47	
79.438	32.66	12.69	341	66.88	8.56	
79.547	32.75	12.66	342	66.88	8.56	
79.657	32.56	12.94	340	66.81	8.69	
79.768	32.58	12.81	340	66.84	8.66	
79.877	32.58	12.44	340	66.94	8.38	
79.986	32.48	12.56	339	66.94	8.44	
80.096	32.66	12.91	341	66.81	8.72	
80.205	32.54	12.97	339	66.81	8.72	
80.314	32.54	12.88	339	66.84	8.69	
80.424	32.71	12.53	341	66.91	8.47	
80.534	32.5	12.66	339	66.88	8.5	
80.644	32.54	12.63	339	66.91	8.47	
80.753	32.52	12.81	339	66.84	8.66	
80.862	32.41	12.91	338	66.84	8.69	
80.971	32.58	12.84	340	66.84	8.69	
81.082	32.48	12.53	339	66.88	8.44	
81.192	32.52	12.84	339	66.84	8.63	
81.301	32.6	12.94	340	66.75	8.75	
81.41	32.5	12.81	339	66.84	8.59	
81.52	32.62	12.5	340	66.94	8.44	
81.636	32.48	12.38	339	66.97	8.31	
81.745	32.46	12.5	339	66.94	8.41	
81.854	32.45	12.91	338	66.81	8.69	
81.963	32.45	12.94	338	66.81	8.72	
82.072	32.48	12.97	339	66.81	8.72	
82.181	32.54	12.91	339	66.78	8.72	
82.291	32.46	12.63	339	66.94	8.47	
82.402	32.52	12.91	339	66.81	8.72	
82.511	32.56	12.81	340	66.81	8.63	
82.622	32.54	13	339	66.75	8.75	
82.731	32.64	12.5	340	66.88	8.44	
82.84	32.52	12.53	339	66.88	8.44	
82.95	32.62	12.66	340	66.84	8.56	
83.059	32.68	13	341	66.72	8.78	
83.169	32.54	12.88	339	66.81	8.72	
83.28	32.7	12.91	341	66.75	8.75	
83.389	32.56	12.59	340	66.84	8.47	
83.499	32.62	12.91	340	66.75	8.72	
83.608	32.7	12.97	341	66.75	8.78	
83.717	32.58	12.59	340	66.88	8.47	
83.826	32.7	12.72	341	66.81	8.59	
83.936	32.66	12.5	341	66.84	8.44	
84.045	32.58	12.81	340	66.78	8.63	
84.155	32.7	12.94	341	66.72	8.78	
84.263	32.71	12.44	341	66.88	8.41	
84.372	32.71	12.69	341	66.81	8.56	
84.482	32.75	12.75	342	66.75	8.69	
84.592	32.6	12.69	340	66.81	8.56	
84.701	32.64	13	340	66.72	8.84	
84.81	32.75	12.53	342	66.84	8.53	
84.92	32.66	12.91	341	66.75	8.72	
85.03	32.79	12.97	342	66.72	8.78	
85.139	32.79	12.84	342	66.75	8.75	
85.248	32.68	13	341	66.72	8.78	
85.357	32.7	12.5	341	66.84	8.5	
85.466	32.5	12.47	339	66.88	8.38	
85.576	32.56	12.66	340	66.78	8.53	
85.686	32.64	12.94	340	66.69	8.78	
85.796	32.52	12.91	339	66.72	8.69	
85.906	32.66	12.53	341	66.81	8.53	
86.016	32.62	12.69	340	66.78	8.56	
86.125	32.71	12.59	341	66.81	8.56	
86.236	32.73	13.06	341	66.63	8.91	
86.345	32.73	12.53	341	66.84	8.53	
86.454	32.64	12.5	340	66.81	8.47	
86.564	32.91	12.91	343	66.69	8.84	
86.674	32.7	12.91	341	66.69	8.72	
86.784	32.81	12.66	342	66.81	8.56	
86.893	32.71	12.5	341	66.81	8.47	
87.004	32.75	13.06	342	66.66	8.88	
87.113	32.75	12.91	342	66.69	8.75	
87.222	32.73	12.81	341	66.75	8.72	
87.336	32.75	12.84	342	66.69	8.72	
87.44	32.7	12.53	341	66.81	8.47	
87.55	32.75	12.97	342	66.66	8.81	
87.659	32.75	12.84	342	66.72	8.72	
87.769	32.64	12.44	340	66.84	8.41	
87.878	32.81	12.66	342	66.72	8.59	
87.988	32.75	12.94	342	66.66	8.78	
88.094	32.75	12.94	342	66.66	8.78	
88.215	32.7	12.97	341	66.66	8.81	
88.323	32.58	12.91	340	66.66	8.78	
88.433	32.7	12.59	341	66.75	8.56	
88.543	32.68	12.59	341	66.75	8.5	
88.653	32.6	12.78	340	66.69	8.69	
88.763	32.71	12.53	341	66.75	8.5	
88.873	32.64	12.81	340	66.69	8.66	
88.982	32.56	12.5	340	66.75	8.44	
89.092	32.7	12.69	341	66.72	8.63	
89.202	32.62	12.88	340	66.66	8.72	
89.313	32.6	12.63	340	66.72	8.53	
89.422	32.75	12.63	342	66.72	8.56	
89.533	32.6	12.72	340	66.69	8.59	
89.642	32.66	12.91	341	66.63	8.75	
89.751	32.71	12.97	341	66.63	8.81	
89.859	32.64	12.44	340	66.78	8.41	
89.969	32.75	12.75	342	66.69	8.69	
90.078	32.83	13.13	342	66.47	9.03	
90.188	32.62	12.78	340	66.69	8.63	
90.297	32.77	12.69	342	66.69	8.63	
90.406	32.71	12.84	341	66.66	8.72	
90.515	32.71	12.75	341	66.66	8.66	
90.629	32.81	12.84	342	66.66	8.75	
90.739	32.71	12.84	341	66.66	8.72	
90.848	32.83	12.97	342	66.56	8.81	
90.957	32.81	12.59	342	66.69	8.56	
91.067	32.77	12.84	342	66.66	8.72	
91.176	32.85	12.81	343	66.66	8.75	
91.286	32.81	12.66	342	66.69	8.63	
91.394	32.85	12.56	343	66.72	8.56	
91.504	32.87	12.78	343	66.66	8.72	
91.613	32.83	12.97	342	66.56	8.84	
91.722	32.81	12.72	342	66.66	8.66	
91.831	32.83	12.66	342	66.66	8.63	
91.94	32.81	12.53	342	66.72	8.56	
92.05	32.81	12.84	342	66.63	8.75	
92.158	32.85	12.53	343	66.72	8.56	
92.268	32.85	12.53	343	66.72	8.53	
92.377	32.83	12.72	342	66.69	8.66	
92.486	32.79	12.84	342	66.59	8.75	
92.595	32.81	12.66	342	66.69	8.56	
92.705	32.71	12.44	341	66.72	8.44	
92.814	32.73	12.59	341	66.69	8.53	
92.924	32.75	12.91	342	66.59	8.78	
93.033	32.75	12.91	342	66.56	8.81	
93.142	32.7	12.69	341	66.69	8.59	
93.251	32.64	12.56	340	66.69	8.5	
93.36	32.73	12.78	341	66.59	8.72	
93.469	32.68	12.72	341	66.66	8.59	
93.578	32.87	12.59	343	66.63	8.63	
93.688	32.75	12.5	342	66.69	8.47	
93.796	32.81	12.56	342	66.66	8.56	
93.906	32.89	12.91	343	66.56	8.84	
94.015	32.81	12.56	342	66.69	8.56	
94.124	33	12.66	344	66.59	8.69	
94.233	32.85	12.97	343	66.53	8.84	
94.341	32.91	12.84	343	66.53	8.78	
94.45	32.92	12.5	343	66.66	8.56	
94.559	32.81	12.69	342	66.59	8.66	
94.668	32.94	12.94	344	66.53	8.88	
94.778	32.77	12.81	342	66.56	8.72	
94.888	32.79	12.53	342	66.69	8.53	
94.996	32.89	12.53	343	66.66	8.56	
95.106	32.75	12.88	342	66.56	8.75	
95.215	32.83	12.94	342	66.53	8.84	
95.325	32.87	12.72	343	66.56	8.69	
95.433	32.7	12.56	341	66.69	8.53	
95.544	32.81	12.53	342	66.66	8.56	
95.653	32.77	12.94	342	66.53	8.81	
95.762	32.68	12.91	341	66.56	8.78	
95.873	32.75	5.31	342	68.56	3.41	
95.982	32.48	0.03	339	69.63	0	
96.091	32.46	0.03	339	69.66	0	
96.2	32.39	0	338	69.69	-0.09	
96.308	32.08	0.03	335	69.72	-0.09	
96.416	32.12	0.03	335	69.75	-0.09	
96.524	31.83	0.03	332	69.75	-0.09	
96.632	31.83	0	332	69.78	0	
96.741	31.73	0	331	69.81	0	
96.852	31.54	0.03	329	69.81	-0.09	
96.961	31.7	0.84	331	69.59	0.44	
97.07	31.48	12.03	328	67.13	7.78	
97.18	31.66	12.28	330	67.06	8	
97.29	31.68	12.69	330	66.88	8.34	
97.397	31.54	12.44	329	67	8.09	
97.507	31.71	12.44	331	66.97	8.16	
97.612	31.71	12.44	331	66.97	8.16	
97.666	31.87	13.06	332	66.66	8.69	
97.775	31.93	12.91	333	66.69	8.56	
97.884	31.93	12.88	333	66.69	8.56	
97.994	32.02	13.06	334	66.63	8.69	
98.104	31.91	12.94	333	66.69	8.56	
98.213	31.96	13.03	333	66.59	8.69	
98.323	32.02	13.09	334	66.63	8.72	
98.429	32.02	13.09	334	66.63	8.72	
98.536	31.98	12.97	334	66.59	8.63	
98.645	32.06	12.91	335	66.66	8.59	
98.756	32.04	13	334	66.56	8.72	
98.865	32.06	12.84	334	66.66	8.56	
98.975	32.1	12.97	335	66.59	8.66	
99.084	32.04	12.97	334	66.59	8.66	
99.193	32.16	12.97	335	66.59	8.69	
99.303	32.2	12.94	336	66.56	8.69	
99.412	32.08	12.91	335	66.59	8.59	
99.522	32.29	13.13	337	66.53	8.84	
99.632	31.96	12.84	333	66.63	8.53	
99.742	32.16	12.84	335	66.59	8.59	
99.851	32.14	12.84	335	66.63	8.59	
99.963	32.02	12.81	334	66.66	8.53	
100.072	32.14	12.84	335	66.63	8.59	
100.181	32.14	12.84	335	66.59	8.63	
100.29	32.04	12.97	334	66.56	8.63	
100.397	32.12	12.91	335	66.59	8.66	
100.506	31.91	13.13	333	66.53	8.72	
100.616	32	12.97	334	66.56	8.63	
100.725	32	13.38	334	66.44	8.94	
100.834	31.91	13.09	333	66.53	8.69	
100.944	32.12	13	335	66.56	8.72	
101.053	31.95	13.34	333	66.44	8.94	
101.163	32.08	13	335	66.53	8.69	
101.272	32.06	12.91	334	66.56	8.63	
101.382	32.02	12.81	334	66.59	8.53	
101.492	32.2	12.94	336	66.53	8.69	
101.602	32.06	12.84	334	66.59	8.56	
101.71	32.21	13.16	336	66.44	8.84	
101.819	32.27	13.06	337	66.5	8.81	
101.929	32.14	12.88	335	66.56	8.63	
102.039	32.23	12.97	336	66.5	8.75	
102.148	32.2	12.91	336	66.5	8.69	
102.258	32.14	12.94	335	66.53	8.69	
102.367	32.21	12.84	336	66.56	8.63	
102.475	32.1	12.94	335	66.53	8.63	
102.585	32.23	13.03	336	66.47	8.75	
102.695	32.27	12.91	337	66.5	8.66	
102.803	32.14	12.88	335	66.53	8.59	
102.915	32.25	12.94	336	66.5	8.69	
103.019	32.25	12.94	336	66.5	8.69	
103.102	32.16	12.91	335	66.47	8.63	
103.212	32.12	12.94	335	66.5	8.63	
103.321	32.33	12.91	337	66.47	8.69	
103.43	32.08	12.84	335	66.5	8.59	
103.541	32.12	12.88	335	66.5	8.63	
103.65	32.27	12.94	337	66.44	8.72	
103.759	32.08	12.91	335	66.5	8.63	
103.868	32.25	12.94	336	66.47	8.69	
103.977	32.21	12.91	336	66.47	8.69	
104.087	32.23	13	336	66.44	8.75	
104.196	32.35	13	337	66.44	8.75	
104.306	32.27	12.75	337	66.5	8.59	
104.414	32.29	12.94	337	66.44	8.72	
104.523	32.43	12.84	338	66.44	8.72	
104.632	32.25	12.66	336	66.56	8.5	
104.741	32.39	12.97	338	66.44	8.75	
104.851	32.35	12.97	337	66.44	8.72	
104.959	32.31	12.91	337	66.47	8.69	
105.069	32.45	12.97	338	66.41	8.75	
105.178	32.27	12.91	337	66.47	8.69	
105.287	32.35	12.91	337	66.44	8.72	
105.396	32.43	12.47	338	66.56	8.41	
105.504	32.37	12.81	338	66.44	8.63	
105.614	32.48	13.06	339	66.38	8.88	
105.723	32.41	12.81	338	66.47	8.69	
105.832	32.48	13	339	66.41	8.78	
105.941	32.48	12.91	339	66.41	8.75	
106.05	32.37	12.81	338	66.47	8.63	
106.159	32.52	12.69	339	66.47	8.63	
106.268	32.37	12.81	338	66.44	8.66	
106.377	32.41	12.88	338	66.44	8.72	
106.487	32.46	12.91	339	66.41	8.72	
106.596	32.33	12.53	337	66.53	8.41	
106.705	32.48	12.66	339	66.47	8.56	
106.814	32.48	12.84	339	66.41	8.69	
106.923	32.46	12.84	339	66.44	8.72	
107.032	32.5	12.97	339	66.38	8.84	
107.14	32.43	12.84	338	66.44	8.72	
107.248	32.48	12.84	339	66.41	8.72	
107.358	32.5	12.44	339	66.5	8.41	
107.467	32.39	12.63	338	66.47	8.5	
107.575	32.5	12.94	339	66.41	8.75	
107.684	32.39	12.91	338	66.41	8.72	
107.793	32.48	12.81	339	66.44	8.69	
107.905	32.46	12.84	339	66.38	8.72	
108.009	32.35	12.91	337	66.41	8.69	
108.118	32.52	12.97	339	66.38	8.84	
108.227	32.39	12.72	338	66.44	8.59	
108.336	32.48	12.97	339	66.38	8.78	
108.444	32.54	12.66	339	66.44	8.59	
108.553	32.29	12.75	337	66.41	8.56	
108.663	32.6	12.66	340	66.44	8.59	
108.771	32.45	12.97	338	66.38	8.78	
108.879	32.41	13.03	338	66.34	8.81	
108.989	32.62	12.69	340	66.41	8.63	
109.098	32.35	12.53	337	66.47	8.47	
109.209	32.5	12.81	339	66.38	8.69	
109.319	32.56	12.91	340	66.34	8.78	
109.429	32.39	12.94	338	66.34	8.75	
109.538	32.62	12.97	340	66.34	8.81	
109.648	32.5	12.81	339	66.38	8.69	
109.757	32.52	12.53	339	66.47	8.5	
109.865	32.6	12.66	340	66.41	8.63	
109.974	32.45	12.97	339	66.31	8.78	
110.084	32.54	13.03	339	66.31	8.84	
110.193	32.58	12.84	340	66.31	8.75	
110.301	32.45	12.44	338	66.5	8.41	
110.41	32.58	12.88	340	66.38	8.72	
110.519	32.52	12.81	339	66.38	8.72	
110.628	32.52	12.91	339	66.34	8.75	
110.737	32.62	13.06	340	66.28	8.94	
110.845	32.45	12.44	338	66.47	8.38	
110.955	32.52	12.66	339	66.41	8.56	
111.064	32.45	12.91	338	66.31	8.75	
111.173	32.39	13	338	66.31	8.78	
111.283	32.45	12.91	338	66.34	8.75	
111.391	32.33	12.94	337	66.31	8.75	
111.497	32.43	12.84	338	66.34	8.69	
111.606	32.37	12.69	338	66.38	8.59	
111.715	32.35	12.84	337	66.38	8.69	
111.824	32.48	13	339	66.28	8.81	
111.934	32.31	12.88	337	66.34	8.69	
112.043	32.41	13	338	66.31	8.78	
112.152	32.45	12.97	338	66.28	8.78	
112.26	32.29	12.75	337	66.38	8.63	
112.369	32.48	12.66	339	66.41	8.56	
112.479	32.41	12.81	338	66.34	8.66	
112.588	32.43	13	338	66.28	8.78	
112.697	32.48	12.72	339	66.41	8.63	
112.805	32.37	12.53	338	66.44	8.44	
112.915	32.5	13.13	339	66.19	8.94	
113.024	32.5	12.94	339	66.28	8.78	
113.133	32.41	12.84	338	66.34	8.69	
113.242	32.48	12.84	339	66.34	8.69	
113.35	32.39	12.84	338	66.31	8.72	
113.459	32.41	12.72	338	66.38	8.59	
113.568	32.52	12.94	339	66.28	8.78	
113.676	32.39	12.91	338	66.31	8.72	
113.785	32.52	13.06	339	66.25	8.88	
113.894	32.46	12.88	339	66.31	8.78	
114.004	32.43	12.94	338	66.28	8.78	
114.113	32.62	12.59	340	66.41	8.59	
114.222	32.43	12.44	338	66.41	8.41	
114.33	32.6	12.59	340	66.38	8.59	
114.44	32.64	12.97	340	66.25	8.88	
114.549	32.48	12.97	339	66.25	8.84	
114.659	32.66	12.44	341	66.38	8.47	
114.769	32.56	12.63	340	66.31	8.56	
114.88	32.6	12.78	340	66.31	8.72	
114.989	32.68	12.97	341	66.25	8.84	
115.099	32.54	12.75	339	66.31	8.66	
115.208	32.64	12.59	340	66.38	8.56	
115.317	32.62	12.69	340	66.31	8.63	
115.427	32.48	12.81	339	66.28	8.69	
115.537	32.66	12.78	341	66.28	8.72	
115.647	32.56	12.53	340	66.38	8.56	
115.756	32.58	12.56	340	66.38	8.56	
115.865	32.64	12.59	340	66.38	8.56	
115.975	32.5	12.91	339	66.28	8.75	
116.084	32.68	13.03	341	66.19	8.94	
116.19	32.68	12.88	341	66.25	8.78	
116.3	32.6	12.97	340	66.25	8.84	
116.409	32.68	12.91	341	66.25	8.78	
116.519	32.7	12.69	341	66.28	8.69	
116.628	32.73	12.97	341	66.19	8.84	
116.737	32.73	12.69	341	66.28	8.69	
116.848	32.64	12.84	340	66.22	8.78	
116.958	32.73	12.59	341	66.31	8.56	
117.067	32.7	12.91	341	66.22	8.84	
117.177	32.62	12.53	340	66.38	8.56	
117.287	32.7	12.75	341	66.25	8.72	
117.395	32.64	12.69	340	66.28	8.69	
117.505	32.71	12.63	341	66.28	8.63	
117.614	32.81	12.91	342	66.19	8.88	
117.723	32.7	12.81	341	66.19	8.78	
117.833	32.73	12.56	341	66.31	8.59	
117.943	32.83	12.91	342	66.19	8.88	
118.052	32.7	12.78	341	66.25	8.72	
118.161	32.77	12.41	342	66.31	8.5	
118.271	32.75	12.56	342	66.28	8.63	
