Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
80	490	0	0.935845425	0	0	0	0	0	0	0	0	0	0	3
81	496	0	0.947543492	0	0	0	0	0	0	0	0	0	0	3
82	502	0	0.95924156	0	0	0	0	0	0	0	0	0	0	3
83	508	0	0.970939628	0	0	0	0	0	0	0	0	0	0	3
84	514	0	0.982637696	0	0	0	0	0	0	0	0	0	0	3
85	520	0	0.994335764	0	0	0	0	0	0	0	0	0	0	3
86	526	0	1.00603383	0	0	0	0	0	5e-006	0	0	0	0	3
87	532	0	1.0177319	0	0	0	0	0	5e-006	0	0	0	0	3
88	538	0	1.02942997	0	0	0	0	0	5e-006	0	0	0	0	3
89	544	0	1.04112803	0	0	0	0	0	5e-006	0	0	0	0	3
90	550	0	1.0528261	0	0	0	0	0	5e-006	0	0	0	0	3
91	555	0	1.06452417	0	0	0	0	0	5e-006	0	0	0	0	3
92	561	0	1.07622224	0	0	0	0	0	5e-006	0	0	0	0	3
93	567	0	1.08792031	0	0	0	0	0	5e-006	0	0	0	0	3
94	573	0	1.09961837	0	0	0	0	0	5e-006	0	0	0	0	3
95	579	0	1.11131644	0	0	0	0	0	5e-006	0	0	0	0	3
96	585	0	1.12301451	0	0	0	0	0	5e-006	0	0	0	0	3
97	591	0	1.13471258	0	0	0	0	0	5e-006	0	0	0	0	3
98	596	0	1.14641065	0	0	0	0	0	5e-006	0	0	0	0	3
99	602	0	1.15810871	0	0	0	0	0	5e-006	0	0	0	0	3
100	608	0	1.16980678	0	0	0	0	0	5e-006	0	0	0	0	3
101	615	0	1.18150485	0	0	0	0	0	5e-006	0	0	0	0	3
102	621	0	1.19320292	0	0	0	0	0	5e-006	0	0	0	0	3
103	627	0	1.20490098	0	0	0	0	0	5e-006	0	0	0	0	3
104	633	0	1.21659905	0	0	0	0	0	5e-006	0	0	0	0	3
105	639	0	1.22829712	0	0	0	0	0	5e-006	0	0	0	0	3
106	645	0	1.23999519	0	0	0	0	0	5e-006	0	0	0	0	3
107	651	0	1.25169326	0	0	0	0	0	5e-006	0	0	0	0	3
108	657	0	1.26339132	0	0	0	0	0	5e-006	0	0	0	0	3
109	663	0	1.27508939	0	0	0	0	0	5e-006	0	0	0	0	3
110	669	0	1.28678746	0	0	0	0	0	5e-006	0	0	0	0	3
111	675	0	1.29848553	0	0	0	0	0	5e-006	0	0	0	0	3
112	680	0	1.31018359	0	0	0	0	0	5e-006	0	0	0	0	3
113	686	0	1.32188166	0	0	0	0	0	5e-006	0	0	0	0	3
