Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
190	1195	0	2.18403078	-0.00852343319	-0.00177924254	-0.0108508821	0.00566856275	0.0100765693	0.0100033508	99.2	0	0	0	3
191	1201	0	2.19552568	-0.00657750674	-0.00200563704	-0.0108508821	0.00566856275	0.00939920977	0.0100033508	100	0	0	0	3
192	1207	0	2.20702058	-0.00974194549	-0.00234201576	-0.0108508821	0.00566856275	0.00873013219	0.0100033508	100	0	0	0	3
193	1213	0	2.21851547	-0.00958845787	-0.00262257965	-0.0108508821	0.00566856275	0.00808117251	0.0100033508	100	0	0	0	3
194	1219	0	2.23001037	-0.0105770232	-0.00289976585	-0.0108508821	0.00566856275	0.0075278661	0.0100033508	100	0	0	0	3
195	1225	0	2.24150527	-0.014157352	-0.00313706013	-0.014157352	0.00566856275	0.00694240491	0.0100033508	100	0	0	0	3
196	1231	0	2.25300017	-0.016854277	-0.003457759	-0.016854277	0.00566856275	0.00646389621	0.0100033508	100	0	0	0	3
197	1237	0	2.26449507	-0.0180106485	-0.00370515308	-0.0180106485	0.00566856275	0.00599574285	0.0100033508	100	0	0	0	3
198	1243	0	2.27598997	-0.0186051755	-0.00401686817	-0.0186051755	0.00566856275	0.00562827693	0.0100033508	100	0	0	0	3
199	1249	0	2.28748487	-0.0212772685	-0.00431187231	-0.0212772685	0.00566856275	0.00532951029	0.0100033508	100	0	0	0	3
200	1255	0	2.29897977	-0.0190194323	-0.00457922618	-0.0212772685	0.00566856275	0.00511893268	0.0100033508	100	0	0	0	3
201	1262	0	2.31047466	-0.0206073401	-0.0048272927	-0.0212772685	0.00566856275	0.00491148777	0.0100033508	100	0	0	0	3
202	1268	0	2.32196956	-0.0160722208	-0.0050439439	-0.0212772685	0.00566856275	0.00482934939	0.0100033508	100	0	0	0	3
203	1274	0	2.33346446	-0.0165704101	-0.00517393317	-0.0212772685	0.00566856275	0.00476969239	0.0100033508	100	0	0	0	3
204	1280	0	2.34495936	-0.0120624647	-0.00528022649	-0.0212772685	0.00566856275	0.00471040486	0.0100033508	100	0	0	0	3
205	1286	0	2.35645426	-0.0119820584	-0.00537218422	-0.0212772685	0.00566856275	0.00463792613	0.0100033508	100	0	0	0	3
206	1292	0	2.36794916	-0.00842803938	-0.00547088705	-0.0212772685	0.00566856275	0.00473662896	0.0100033508	100	0	0	0	3
207	1298	0	2.37944406	-0.0101530207	-0.00561023334	-0.0212772685	0.00566856275	0.00487597524	0.0100033508	100	0	0	0	3
208	1304	0	2.39093896	-0.00693840874	-0.00582158954	-0.0212772685	0.00566856275	0.00508733144	0.0100033508	100	0	0	0	3
209	1310	0	2.40243386	-0.00715184664	-0.00602334867	-0.0212772685	0.00566856275	0.00528909057	0.0100033508	100	0	0	0	3
210	1316	0	2.41392875	-0.00578575269	-0.00625924942	-0.0212772685	0.00566856275	0.00552499132	0.0100033508	100	0	0	0	3
211	1322	0	2.42542365	-0.00741179815	-0.00650648221	-0.0212772685	0.00566856275	0.00577222411	0.0100033508	100	0	0	0	3
212	1328	0	2.43691855	-0.00390879997	-0.00667107848	-0.0212772685	0.00566856275	0.00593682038	0.0100033508	100	0	0	0	3
213	1334	0	2.44841345	-0.00616015662	-0.00685835022	-0.0212772685	0.00566856275	0.00612409213	0.0100033508	100	0	0	0	3
