Tijd,Spanning,Stroom
19:31:29,False,False
19:31:30,False,False
19:31:31,False,False
19:31:32,False,False
19:31:33,False,False
19:31:34,False,False
19:31:35,False,False
19:31:36,False,False
19:31:37,False,False
19:31:38,False,False
19:31:39,False,False
19:31:40,False,False
19:31:41,False,False
19:31:42,False,False
19:31:43,False,False
19:31:44,False,False
19:31:45,False,False
19:31:46,False,False
19:31:47,False,False
19:31:48,False,False
19:31:49,False,False
19:31:50,False,False
19:31:51,False,False
19:31:52,False,False
19:31:53,False,False
19:31:54,False,False
19:31:55,False,False
19:31:56,False,False
19:31:57,False,False
19:31:58,False,False
19:31:59,False,False
19:32:00,False,False
19:32:01,False,False
19:32:02,False,False
19:32:03,False,False
19:32:04,False,False
19:32:05,False,False
19:32:06,False,False
19:32:07,False,False
19:32:08,False,False
19:32:09,False,False
19:32:10,False,False
19:32:11,False,False
19:32:12,False,False
19:32:13,False,False
19:32:14,False,False
19:32:15,False,False
19:32:16,False,False
19:32:17,False,False
19:32:18,False,False
19:32:19,False,False
19:32:20,False,False
19:32:21,False,False
19:32:22,False,False
19:32:23,False,False
19:32:24,False,False
19:32:25,False,False
19:32:26,False,False
19:32:27,False,False
19:32:28,False,False
19:32:29,False,False
19:32:30,False,False
19:32:31,False,False
19:32:32,False,False
19:32:33,False,False
19:32:34,False,False
19:32:35,False,False
19:32:36,False,False
19:32:37,False,False
19:32:38,False,False
19:32:39,False,False
19:32:40,False,False
19:32:41,False,False
19:32:42,False,False
19:32:43,False,False
19:32:44,False,False
19:32:45,False,False
19:32:46,False,False
19:32:47,False,False
19:32:48,False,False
19:32:49,False,False
19:32:50,False,False
19:32:51,False,False
19:32:52,False,False
19:32:53,False,False
19:32:54,False,False
19:32:55,False,False
19:32:56,False,False
19:32:57,False,False
19:32:58,False,False
19:32:59,False,False
19:33:00,False,False
19:33:01,False,False
19:33:02,False,False
19:33:03,False,False
19:33:04,False,False
19:33:05,False,False
19:33:06,False,False
19:33:07,False,False
19:33:08,False,False
19:33:09,False,False
19:33:10,False,False
19:33:11,False,False
19:33:12,False,False
19:33:13,False,False
19:33:14,False,False
19:33:15,False,False
19:33:16,False,False
19:33:17,False,False
19:33:18,False,False
19:33:19,False,False
19:33:20,False,False
19:33:21,False,False
19:33:22,False,False
19:33:23,False,False
19:33:24,False,False
19:33:25,False,False
19:33:26,False,False
19:33:27,False,False
19:33:28,False,False
19:33:29,False,False
19:33:30,False,False
19:33:31,False,False
19:33:32,False,False
19:33:33,False,False
19:33:34,False,False
19:33:35,False,False
19:33:36,False,False
19:33:37,False,False
19:33:38,False,False
19:33:39,False,False
19:33:40,False,False
19:33:41,False,False
19:33:42,False,False
19:33:43,False,False
19:33:44,False,False
19:33:45,False,False
19:33:46,False,False
19:33:47,False,False
19:33:48,False,False
19:33:49,False,False
19:33:50,False,False
19:33:51,False,False
19:33:52,False,False
19:33:53,False,False
19:33:54,False,False
19:33:55,False,False
19:33:56,False,False
19:33:57,False,False
19:33:58,False,False
19:33:59,False,False
19:34:00,False,False
19:34:01,False,False
19:34:02,False,False
19:34:03,False,False
19:34:04,False,False
19:34:05,False,False
19:34:06,False,False
19:34:07,False,False
19:34:08,False,False
19:34:09,False,False
19:34:10,False,False
19:34:11,False,False
19:34:12,False,False
19:34:13,False,False
19:34:14,False,False
19:34:15,False,False
19:34:16,False,False
19:34:17,False,False
19:34:18,False,False
19:34:19,False,False
19:34:20,False,False
19:34:21,False,False
19:34:22,False,False
19:34:23,False,False
19:34:24,False,False
19:34:25,False,False
19:34:26,False,False
19:34:27,False,False
19:34:28,False,False
19:34:29,False,False
19:34:30,False,False
19:34:31,False,False
19:34:32,False,False
19:34:33,False,False
19:34:34,False,False
19:34:35,False,False
19:34:36,False,False
19:34:37,False,False
19:34:38,False,False
19:34:39,False,False
19:34:40,False,False
19:34:41,False,False
19:34:42,False,False
19:34:43,False,False
19:34:44,False,False
19:34:45,False,False
19:34:46,False,False
19:34:47,False,False
19:34:48,False,False
19:34:49,False,False
19:34:50,False,False
19:34:51,False,False
19:34:52,False,False
19:34:53,False,False
19:34:54,False,False
19:34:55,False,False
19:34:56,False,False
19:34:57,False,False
19:34:58,False,False
19:34:59,False,False
19:35:00,False,False
19:35:01,False,False
19:35:02,False,False
19:35:03,False,False
19:35:04,False,False
19:35:05,False,False
19:35:06,False,False
19:35:07,False,False
19:35:08,False,False
19:35:09,False,False
19:35:10,False,False
19:35:11,False,False
19:35:12,False,False
19:35:13,False,False
19:35:14,False,False
19:35:15,False,False
19:35:16,False,False
19:35:17,False,False
19:35:18,False,False
19:35:19,False,False
19:35:20,False,False
19:35:21,False,False
19:35:22,False,False
19:35:23,False,False
19:35:24,False,False
19:35:25,False,False
19:35:26,False,False
19:35:27,False,False
19:35:28,False,False
19:35:29,False,False
19:35:30,False,False
19:35:31,False,False
19:35:32,False,False
19:35:33,False,False
19:35:34,False,False
19:35:35,False,False
19:35:36,False,False
19:35:37,False,False
19:35:38,False,False
19:35:39,False,False
19:35:40,False,False
19:35:41,False,False
19:35:42,False,False
19:35:43,False,False
19:35:44,False,False
19:35:45,False,False
19:35:46,False,False
19:35:47,False,False
19:35:48,False,False
19:35:49,False,False
19:35:50,False,False
19:35:51,False,False
19:35:52,False,False
19:35:53,False,False
19:35:54,False,False
19:35:55,False,False
19:35:56,False,False
19:35:57,False,False
19:35:58,False,False
19:35:59,False,False
19:36:00,False,False
19:36:01,False,False
19:36:02,False,False
19:36:03,False,False
19:36:04,False,False
19:36:05,False,False
19:36:06,False,False
19:36:07,False,False
19:36:08,False,False
19:36:09,False,False
19:36:10,False,False
19:36:11,False,False
19:36:12,False,False
19:36:13,False,False
19:36:14,False,False
19:36:15,False,False
19:36:16,False,False
19:36:17,False,False
19:36:18,False,False
19:36:19,False,False
19:36:20,False,False
19:36:21,False,False
19:36:22,False,False
19:36:23,False,False
19:36:24,False,False
19:36:25,False,False
19:36:26,False,False
19:36:27,False,False
19:36:28,False,False
19:36:29,False,False
19:36:30,False,False
19:36:31,False,False
19:36:32,False,False
19:36:33,False,False
19:36:34,False,False
19:36:35,False,False
19:36:36,False,False
19:36:37,False,False
19:36:38,False,False
19:36:39,False,False
19:36:40,False,False
19:36:41,False,False
19:36:42,False,False
19:36:43,False,False
19:36:44,False,False
19:36:45,False,False
19:36:46,False,False
19:36:47,False,False
19:36:48,False,False
19:36:49,False,False
19:36:50,False,False
19:36:51,False,False
19:36:52,False,False
19:36:53,False,False
19:36:54,False,False
19:36:55,False,False
19:36:56,False,False
19:36:57,False,False
19:36:58,False,False
19:36:59,False,False
19:37:00,False,False
19:37:01,False,False
19:37:02,False,False
19:37:03,False,False
19:37:04,False,False
19:37:05,False,False
19:37:06,False,False
19:37:07,False,False
19:37:08,False,False
19:37:09,False,False
19:37:10,False,False
19:37:11,False,False
19:37:12,False,False
19:37:13,False,False
19:37:14,False,False
19:37:15,False,False
19:37:16,False,False
19:37:17,False,False
19:37:18,False,False
19:37:19,False,False
19:37:20,False,False
19:37:21,False,False
19:37:22,False,False
19:37:23,False,False
19:37:24,False,False
19:37:25,False,False
19:37:26,False,False
19:37:27,False,False
19:37:28,False,False
19:37:29,False,False
19:37:30,False,False
19:37:31,False,False
19:37:32,False,False
19:37:33,False,False
19:37:34,False,False
19:37:35,False,False
19:37:36,False,False
19:37:37,False,False
19:37:38,False,False
19:37:39,False,False
19:37:40,False,False
19:37:41,False,False
19:37:42,False,False
19:37:43,False,False
19:37:44,False,False
19:37:45,False,False
19:37:46,False,False
19:37:47,False,False
19:37:48,False,False
19:37:49,False,False
19:37:50,False,False
19:37:51,False,False
19:37:52,False,False
19:37:53,False,False
19:37:54,False,False
19:37:55,False,False
