Tijd,Spanning,Stroom
18:58:06,False,False
18:58:07,False,False
18:58:08,False,False
18:58:09,False,False
18:58:10,False,False
18:58:11,False,False
18:58:12,False,False
18:58:13,False,False
18:58:14,False,False
18:58:15,False,False
18:58:16,False,False
18:58:17,False,False
18:58:18,False,False
18:58:19,False,False
18:58:20,False,False
18:58:21,False,False
18:58:22,False,False
18:58:23,False,False
18:58:24,False,False
18:58:25,False,False
18:58:26,False,False
18:58:27,False,False
18:58:28,False,False
18:58:29,False,False
18:58:30,False,False
18:58:31,False,False
18:58:32,False,False
18:58:33,False,False
18:58:34,False,False
18:58:35,False,False
18:58:36,False,False
18:58:37,False,False
18:58:38,False,False
18:58:39,False,False
18:58:40,False,False
18:58:41,False,False
18:58:42,False,False
18:58:43,False,False
18:58:44,False,False
18:58:45,False,False
18:58:46,False,False
18:58:47,False,False
18:58:48,False,False
18:58:49,False,False
18:58:50,False,False
18:58:51,False,False
18:58:52,False,False
18:58:53,False,False
18:58:54,False,False
18:58:55,False,False
18:58:56,False,False
18:58:57,False,False
18:58:58,False,False
18:58:59,False,False
18:59:00,False,False
18:59:01,False,False
18:59:02,False,False
18:59:03,False,False
18:59:04,False,False
18:59:05,False,False
18:59:06,False,False
18:59:07,False,False
18:59:08,False,False
18:59:09,False,False
18:59:10,False,False
18:59:11,False,False
18:59:12,False,False
18:59:13,False,False
18:59:14,False,False
18:59:15,False,False
18:59:16,False,False
18:59:17,False,False
18:59:18,False,False
18:59:19,False,False
18:59:20,False,False
18:59:21,False,False
18:59:22,False,False
18:59:23,False,False
18:59:24,False,False
18:59:25,False,False
18:59:26,False,False
18:59:27,False,False
18:59:28,False,False
18:59:29,False,False
18:59:30,False,False
18:59:31,False,False
18:59:32,False,False
18:59:33,False,False
18:59:34,False,False
18:59:35,False,False
18:59:36,False,False
18:59:37,False,False
18:59:38,False,False
18:59:39,False,False
18:59:40,False,False
18:59:41,False,False
18:59:42,False,False
18:59:43,False,False
18:59:44,False,False
18:59:45,False,False
18:59:46,False,False
18:59:47,False,False
18:59:48,False,False
18:59:49,False,False
18:59:50,False,False
18:59:51,False,False
18:59:52,False,False
18:59:53,False,False
18:59:54,False,False
18:59:55,False,False
18:59:56,False,False
18:59:57,False,False
18:59:58,False,False
18:59:59,False,False
19:00:00,False,False
19:00:01,False,False
19:00:02,False,False
19:00:03,False,False
19:00:04,False,False
19:00:05,False,False
19:00:06,False,False
19:00:07,False,False
19:00:08,False,False
19:00:09,False,False
19:00:10,False,False
19:00:11,False,False
19:00:12,False,False
19:00:13,False,False
19:00:14,False,False
19:00:15,False,False
19:00:16,False,False
19:00:17,False,False
19:00:18,False,False
19:00:19,False,False
19:00:20,False,False
19:00:21,False,False
19:00:22,False,False
19:00:23,False,False
19:00:24,False,False
19:00:25,False,False
19:00:26,False,False
19:00:27,False,False
19:00:28,False,False
19:00:29,False,False
19:00:30,False,False
19:00:31,False,False
19:00:32,False,False
19:00:34,False,False
19:00:35,False,False
19:00:36,False,False
19:00:37,False,False
19:00:38,False,False
19:00:39,False,False
19:00:40,False,False
19:00:41,False,False
19:00:42,False,False
19:00:43,False,False
19:00:44,False,False
19:00:45,False,False
19:00:46,False,False
19:00:47,False,False
19:00:48,False,False
19:00:49,False,False
19:00:50,False,False
19:00:51,False,False
19:00:52,False,False
19:00:53,False,False
19:00:54,False,False
19:00:55,False,False
19:00:56,False,False
19:00:57,False,False
19:00:58,False,False
19:00:59,False,False
19:01:00,False,False
