Tijd,Spanning,Stroom
17:34:40,False,False
17:34:41,False,False
17:34:42,False,False
17:34:43,False,False
17:34:44,False,False
17:34:45,False,False
17:34:46,False,False
17:34:47,False,False
17:34:48,False,False
17:34:49,False,False
17:34:50,False,False
17:34:51,False,False
17:34:52,False,False
17:34:53,False,False
17:34:54,False,False
17:34:55,False,False
17:34:56,False,False
17:34:57,False,False
17:34:58,False,False
17:34:59,False,False
17:35:00,False,False
17:35:01,False,False
17:35:02,False,False
17:35:03,False,False
17:35:04,False,False
17:35:05,False,False
17:35:06,False,False
17:35:07,False,False
17:35:08,False,False
17:35:09,False,False
17:35:10,False,False
17:35:11,False,False
17:35:12,False,False
17:35:13,False,False
17:35:14,False,False
17:35:15,False,False
17:35:17,False,False
17:35:18,False,False
17:35:19,False,False
17:35:20,False,False
17:35:21,False,False
17:35:22,False,False
17:35:23,False,False
17:35:24,False,False
17:35:25,False,False
17:35:26,False,False
17:35:27,False,False
17:35:28,False,False
17:35:29,False,False
17:35:30,False,False
17:35:31,False,False
17:35:32,False,False
17:35:33,False,False
17:35:34,False,False
17:35:35,False,False
17:35:36,False,False
17:35:37,False,False
17:35:38,False,False
17:35:39,False,False
17:35:40,False,False
17:35:41,False,False
17:35:42,False,False
17:35:43,False,False
17:35:44,False,False
17:35:45,False,False
17:35:46,False,False
17:35:47,False,False
17:35:48,False,False
17:35:49,False,False
17:35:50,False,False
17:35:51,False,False
17:35:52,False,False
17:35:53,False,False
17:35:54,False,False
17:35:55,False,False
17:35:56,False,False
17:35:57,False,False
17:35:58,False,False
17:35:59,False,False
17:36:00,False,False
17:36:01,False,False
17:36:02,False,False
17:36:03,False,False
17:36:04,False,False
17:36:05,False,False
17:36:06,False,False
17:36:07,False,False
17:36:08,False,False
17:36:09,False,False
17:36:10,False,False
17:36:11,False,False
17:36:12,False,False
17:36:13,False,False
17:36:14,False,False
17:36:15,False,False
17:36:16,False,False
17:36:17,False,False
17:36:18,False,False
17:36:19,False,False
17:36:20,False,False
17:36:21,False,False
17:36:22,False,False
17:36:23,False,False
17:36:24,False,False
17:36:25,False,False
17:36:26,False,False
17:36:27,False,False
17:36:28,False,False
17:36:29,False,False
17:36:30,False,False
17:36:31,False,False
17:36:32,False,False
17:36:33,False,False
17:36:34,False,False
17:36:35,False,False
17:36:36,False,False
17:36:37,False,False
17:36:38,False,False
17:36:39,False,False
17:36:40,False,False
17:36:41,False,False
17:36:42,False,False
17:36:43,False,False
17:36:44,False,False
17:36:45,False,False
17:36:46,False,False
17:36:47,False,False
17:36:48,False,False
17:36:49,False,False
17:36:50,False,False
17:36:51,False,False
17:36:52,False,False
17:36:53,False,False
17:36:54,False,False
17:36:55,False,False
17:36:56,False,False
17:36:57,False,False
17:36:58,False,False
17:36:59,False,False
17:37:00,False,False
17:37:01,False,False
17:37:02,False,False
17:37:03,False,False
17:37:04,False,False
17:37:05,False,False
17:37:06,False,False
17:37:07,False,False
17:37:08,False,False
17:37:09,False,False
17:37:10,False,False
17:37:11,False,False
17:37:12,False,False
17:37:13,False,False
17:37:14,False,False
17:37:15,False,False
17:37:16,False,False
17:37:17,False,False
17:37:18,False,False
17:37:19,False,False
17:37:20,False,False
17:37:21,False,False
17:37:22,False,False
17:37:23,False,False
17:37:24,False,False
17:37:25,False,False
17:37:26,False,False
17:37:27,False,False
17:37:28,False,False
17:37:29,False,False
17:37:30,False,False
17:37:31,False,False
17:37:32,False,False
17:37:33,False,False
17:37:34,False,False
17:37:35,False,False
17:37:36,False,False
17:37:37,False,False
17:37:38,False,False
17:37:39,False,False
17:37:40,False,False
17:37:41,False,False
17:37:42,False,False
17:37:43,False,False
17:37:44,False,False
17:37:45,False,False
17:37:46,False,False
17:37:47,False,False
17:37:48,False,False
17:37:49,False,False
17:37:50,False,False
17:37:51,False,False
17:37:52,False,False
17:37:53,False,False
17:37:54,False,False
17:37:55,False,False
17:37:56,False,False
17:37:57,False,False
17:37:58,False,False
17:37:59,False,False
17:38:00,False,False
17:38:01,False,False
17:38:02,False,False
17:38:03,False,False
17:38:04,False,False
17:38:05,False,False
17:38:06,False,False
17:38:07,False,False
17:38:08,False,False
17:38:09,False,False
17:38:10,False,False
17:38:11,False,False
17:38:12,False,False
17:38:13,False,False
17:38:14,False,False
17:38:15,False,False
17:38:16,False,False
17:38:17,False,False
17:38:18,False,False
17:38:19,False,False
17:38:20,False,False
17:38:21,False,False
17:38:22,False,False
17:38:23,False,False
17:38:24,False,False
17:38:25,False,False
17:38:26,False,False
17:38:27,False,False
17:38:28,False,False
17:38:29,False,False
17:38:30,False,False
17:38:31,False,False
17:38:32,False,False
17:38:33,False,False
17:38:34,False,False
17:38:35,False,False
17:38:36,False,False
17:38:37,False,False
17:38:38,False,False
17:38:39,False,False
17:38:40,False,False
17:38:41,False,False
17:38:42,False,False
17:38:43,False,False
17:38:44,False,False
17:38:45,False,False
17:38:46,False,False
17:38:47,False,False
17:38:48,False,False
17:38:49,False,False
17:38:50,False,False
17:38:51,False,False
17:38:52,False,False
17:38:53,False,False
17:38:54,False,False
17:38:55,False,False
17:38:56,False,False
17:38:57,False,False
17:38:58,False,False
17:38:59,False,False
17:39:00,False,False
17:39:01,False,False
17:39:02,False,False
17:39:03,False,False
17:39:04,False,False
17:39:05,False,False
17:39:06,False,False
17:39:07,False,False
17:39:08,False,False
17:39:09,False,False
17:39:10,False,False
17:39:11,False,False
17:39:12,False,False
17:39:13,False,False
17:39:14,False,False
17:39:15,False,False
17:39:16,False,False
17:39:17,False,False
17:39:18,False,False
17:39:19,False,False
17:39:20,False,False
17:39:21,False,False
17:39:22,False,False
17:39:23,False,False
17:39:24,False,False
17:39:25,False,False
17:39:26,False,False
17:39:27,False,False
17:39:28,False,False
17:39:29,False,False
17:39:30,False,False
17:39:31,False,False
17:39:32,False,False
17:39:33,False,False
17:39:34,False,False
17:39:35,False,False
17:39:36,False,False
17:39:37,False,False
17:39:38,False,False
17:39:39,False,False
17:39:40,False,False
17:39:41,False,False
17:39:42,False,False
17:39:43,False,False
17:39:44,False,False
17:39:45,False,False
17:39:46,False,False
17:39:47,False,False
17:39:48,False,False
17:39:49,False,False
17:39:50,False,False
17:39:51,False,False
17:39:52,False,False
17:39:53,False,False
17:39:54,False,False
17:39:55,False,False
17:39:56,False,False
17:39:57,False,False
17:39:58,False,False
17:39:59,False,False
17:40:00,False,False
17:40:01,False,False
17:40:02,False,False
17:40:03,False,False
17:40:04,False,False
17:40:05,False,False
17:40:06,False,False
17:40:07,False,False
17:40:08,False,False
17:40:09,False,False
17:40:10,False,False
17:40:11,False,False
17:40:12,False,False
17:40:13,False,False
17:40:14,False,False
17:40:15,False,False
17:40:16,False,False
17:40:17,False,False
17:40:18,False,False
17:40:19,False,False
17:40:20,False,False
17:40:21,False,False
17:40:22,False,False
17:40:23,False,False
17:40:24,False,False
17:40:25,False,False
17:40:26,False,False
17:40:27,False,False
17:40:28,False,False
17:40:29,False,False
17:40:30,False,False
17:40:31,False,False
17:40:32,False,False
17:40:33,False,False
17:40:34,False,False
17:40:35,False,False
17:40:36,False,False
17:40:37,False,False
17:40:38,False,False
17:40:39,False,False
17:40:40,False,False
17:40:41,False,False
17:40:42,False,False
17:40:43,False,False
17:40:44,False,False
17:40:45,False,False
17:40:46,False,False
17:40:47,False,False
17:40:48,False,False
17:40:49,False,False
17:40:50,False,False
17:40:51,False,False
17:40:52,False,False
17:40:53,False,False
17:40:54,False,False
17:40:55,False,False
17:40:56,False,False
17:40:57,False,False
17:40:58,False,False
17:40:59,False,False
17:41:00,False,False
17:41:01,False,False
17:41:02,False,False
17:41:03,False,False
17:41:04,False,False
17:41:05,False,False
17:41:06,False,False
17:41:07,False,False
17:41:08,False,False
17:41:09,False,False
17:41:10,False,False
17:41:11,False,False
17:41:12,False,False
17:41:13,False,False
17:41:14,False,False
17:41:15,False,False
17:41:16,False,False
17:41:17,False,False
17:41:18,False,False
17:41:19,False,False
17:41:20,False,False
17:41:21,False,False
17:41:22,False,False
17:41:23,False,False
17:41:24,False,False
17:41:25,False,False
17:41:26,False,False
17:41:27,False,False
17:41:28,False,False
17:41:29,False,False
17:41:30,False,False
17:41:31,False,False
17:41:32,False,False
17:41:33,False,False
17:41:34,False,False
17:41:35,False,False
17:41:36,False,False
17:41:37,False,False
17:41:38,False,False
17:41:39,False,False
17:41:40,False,False
17:41:41,False,False
17:41:42,False,False
17:41:43,False,False
17:41:44,False,False
17:41:45,False,False
17:41:46,False,False
17:41:47,False,False
17:41:48,False,False
