Tijd,Spanning,Stroom
19:20:06,False,False
19:20:07,False,False
19:20:08,False,False
19:20:09,False,False
19:20:10,False,False
19:20:11,False,False
19:20:12,False,False
19:20:13,False,False
19:20:14,False,False
19:20:15,False,False
19:20:16,False,False
19:20:17,False,False
19:20:18,False,False
19:20:19,False,False
19:20:20,False,False
19:20:21,False,False
19:20:22,False,False
19:20:23,False,False
19:20:24,False,False
19:20:25,False,False
19:20:26,False,False
19:20:27,False,False
19:20:28,False,False
19:20:29,False,False
19:20:30,False,False
19:20:31,False,False
19:20:32,False,False
19:20:33,False,False
19:20:34,False,False
19:20:35,False,False
19:20:36,False,False
19:20:37,False,False
19:20:38,False,False
19:20:39,False,False
19:20:40,False,False
19:20:41,False,False
19:20:42,False,False
19:20:43,False,False
19:20:44,False,False
19:20:45,False,False
19:20:46,False,False
19:20:47,False,False
19:20:48,False,False
19:20:49,False,False
19:20:50,False,False
19:20:51,False,False
19:20:52,False,False
19:20:53,False,False
19:20:54,False,False
19:20:55,False,False
19:20:56,False,False
19:20:57,False,False
19:20:58,False,False
19:20:59,False,False
19:21:00,False,False
19:21:01,False,False
19:21:02,False,False
19:21:03,False,False
19:21:04,False,False
19:21:05,False,False
19:21:06,False,False
19:21:07,False,False
19:21:08,False,False
19:21:09,False,False
19:21:10,False,False
19:21:11,False,False
19:21:12,False,False
19:21:13,False,False
19:21:14,False,False
19:21:15,False,False
19:21:16,False,False
19:21:17,False,False
19:21:18,False,False
19:21:19,False,False
19:21:20,False,False
19:21:21,False,False
19:21:22,False,False
19:21:23,False,False
19:21:24,False,False
19:21:25,False,False
19:21:26,False,False
19:21:27,False,False
19:21:28,False,False
19:21:29,False,False
19:21:30,False,False
19:21:31,False,False
19:21:32,False,False
19:21:33,False,False
19:21:34,False,False
19:21:35,False,False
19:21:36,False,False
19:21:37,False,False
19:21:38,False,False
19:21:39,False,False
19:21:40,False,False
19:21:41,False,False
19:21:42,False,False
19:21:43,False,False
19:21:44,False,False
19:21:45,False,False
19:21:46,False,False
19:21:47,False,False
19:21:48,False,False
19:21:49,False,False
19:21:50,False,False
19:21:51,False,False
19:21:52,False,False
19:21:53,False,False
19:21:54,False,False
19:21:55,False,False
19:21:56,False,False
19:21:57,False,False
19:21:58,False,False
19:21:59,False,False
19:22:00,False,False
19:22:01,False,False
19:22:02,False,False
19:22:03,False,False
19:22:04,False,False
19:22:05,False,False
19:22:06,False,False
19:22:07,False,False
19:22:08,False,False
19:22:09,False,False
19:22:10,False,False
19:22:11,False,False
19:22:12,False,False
19:22:13,False,False
19:22:14,False,False
19:22:15,False,False
19:22:16,False,False
19:22:17,False,False
19:22:18,False,False
19:22:19,False,False
19:22:20,False,False
19:22:21,False,False
19:22:22,False,False
19:22:23,False,False
19:22:24,False,False
19:22:25,False,False
19:22:26,False,False
19:22:27,False,False
19:22:28,False,False
19:22:29,False,False
19:22:30,False,False
19:22:31,False,False
19:22:32,False,False
19:22:33,False,False
19:22:34,False,False
19:22:35,False,False
19:22:36,False,False
19:22:37,False,False
19:22:38,False,False
19:22:39,False,False
19:22:40,False,False
19:22:41,False,False
19:22:42,False,False
19:22:43,False,False
19:22:44,False,False
19:22:45,False,False
19:22:46,False,False
19:22:47,False,False
19:22:48,False,False
19:22:49,False,False
19:22:50,False,False
19:22:51,False,False
19:22:52,False,False
19:22:53,False,False
19:22:54,False,False
19:22:55,False,False
19:22:56,False,False
19:22:57,False,False
19:22:58,False,False
19:22:59,False,False
19:23:00,False,False
19:23:01,False,False
19:23:02,False,False
19:23:03,False,False
19:23:04,False,False
19:23:05,False,False
19:23:06,False,False
19:23:07,False,False
19:23:08,False,False
19:23:09,False,False
19:23:10,False,False
19:23:11,False,False
19:23:12,False,False
19:23:13,False,False
19:23:14,False,False
19:23:15,False,False
19:23:16,False,False
19:23:17,False,False
19:23:18,False,False
19:23:19,False,False
19:23:20,False,False
19:23:21,False,False
19:23:22,False,False
19:23:23,False,False
19:23:24,False,False
19:23:25,False,False
19:23:26,False,False
19:23:27,False,False
19:23:28,False,False
19:23:29,False,False
19:23:30,False,False
19:23:31,False,False
19:23:32,False,False
19:23:33,False,False
19:23:34,False,False
19:23:35,False,False
19:23:36,False,False
19:23:37,False,False
19:23:38,False,False
19:23:39,False,False
19:23:40,False,False
19:23:41,False,False
19:23:42,False,False
19:23:43,False,False
19:23:44,False,False
19:23:45,False,False
19:23:46,False,False
19:23:47,False,False
19:23:48,False,False
19:23:49,False,False
19:23:50,False,False
19:23:51,False,False
19:23:52,False,False
19:23:53,False,False
19:23:54,False,False
19:23:55,False,False
19:23:56,False,False
19:23:57,False,False
19:23:58,False,False
19:23:59,False,False
19:24:00,False,False
19:24:01,False,False
19:24:02,False,False
19:24:03,False,False
19:24:04,False,False
19:24:05,False,False
19:24:06,False,False
19:24:07,False,False
19:24:08,False,False
19:24:09,False,False
19:24:10,False,False
19:24:11,False,False
19:24:12,False,False
19:24:13,False,False
19:24:14,False,False
19:24:15,False,False
19:24:16,False,False
19:24:17,False,False
19:24:18,False,False
19:24:19,False,False
19:24:20,False,False
19:24:21,False,False
19:24:22,False,False
19:24:23,False,False
19:24:24,False,False
19:24:25,False,False
19:24:26,False,False
19:24:27,False,False
19:24:28,False,False
19:24:29,False,False
19:24:30,False,False
19:24:31,False,False
19:24:32,False,False
19:24:33,False,False
19:24:34,False,False
19:24:35,False,False
19:24:36,False,False
19:24:37,False,False
19:24:38,False,False
19:24:39,False,False
19:24:40,False,False
19:24:41,False,False
19:24:42,False,False
19:24:43,False,False
19:24:44,False,False
19:24:45,False,False
19:24:46,False,False
19:24:47,False,False
19:24:48,False,False
19:24:49,False,False
19:24:50,False,False
19:24:51,False,False
19:24:52,False,False
19:24:53,False,False
19:24:54,False,False
19:24:55,False,False
19:24:56,False,False
19:24:57,False,False
19:24:58,False,False
19:24:59,False,False
19:25:00,False,False
19:25:01,False,False
19:25:02,False,False
19:25:03,False,False
19:25:04,False,False
19:25:05,False,False
19:25:06,False,False
19:25:07,False,False
19:25:08,False,False
19:25:09,False,False
19:25:10,False,False
19:25:11,False,False
19:25:12,False,False
19:25:13,False,False
19:25:14,False,False
19:25:15,False,False
19:25:16,False,False
19:25:17,False,False
19:25:18,False,False
19:25:19,False,False
19:25:20,False,False
19:25:21,False,False
19:25:22,False,False
19:25:23,False,False
19:25:24,False,False
19:25:25,False,False
19:25:26,False,False
19:25:27,False,False
19:25:28,False,False
19:25:29,False,False
19:25:30,False,False
19:25:31,False,False
19:25:32,False,False
19:25:33,False,False
19:25:34,False,False
19:25:35,False,False
19:25:36,False,False
19:25:37,False,False
19:25:38,False,False
19:25:39,False,False
19:25:40,False,False
19:25:41,False,False
19:25:42,False,False
19:25:43,False,False
19:25:44,False,False
19:25:45,False,False
19:25:46,False,False
19:25:47,False,False
19:25:48,False,False
19:25:49,False,False
19:25:50,False,False
19:25:51,False,False
19:25:52,False,False
19:25:53,False,False
19:25:54,False,False
19:25:55,False,False
19:25:56,False,False
19:25:57,False,False
19:25:58,False,False
19:25:59,False,False
19:26:00,False,False
19:26:01,False,False
19:26:02,False,False
19:26:03,False,False
19:26:04,False,False
19:26:05,False,False
19:26:06,False,False
19:26:07,False,False
19:26:08,False,False
19:26:09,False,False
19:26:10,False,False
19:26:11,False,False
19:26:12,False,False
19:26:13,False,False
19:26:14,False,False
19:26:15,False,False
19:26:16,False,False
19:26:17,False,False
19:26:18,False,False
19:26:19,False,False
19:26:20,False,False
19:26:21,False,False
19:26:22,False,False
19:26:23,False,False
19:26:24,False,False
19:26:25,False,False
19:26:26,False,False
19:26:27,False,False
19:26:28,False,False
19:26:29,False,False
19:26:30,False,False
19:26:31,False,False
19:26:32,False,False
19:26:33,False,False
19:26:34,False,False
19:26:35,False,False
19:26:36,False,False
19:26:37,False,False
19:26:38,False,False
19:26:39,False,False
19:26:40,False,False
19:26:41,False,False
19:26:42,False,False
19:26:43,False,False
19:26:44,False,False
19:26:45,False,False
19:26:46,False,False
19:26:47,False,False
19:26:48,False,False
19:26:49,False,False
19:26:50,False,False
19:26:51,False,False
19:26:52,False,False
19:26:53,False,False
19:26:54,False,False
19:26:55,False,False
19:26:56,False,False
19:26:57,False,False
19:26:58,False,False
19:26:59,False,False
19:27:00,False,False
19:27:01,False,False
19:27:02,False,False
19:27:03,False,False
19:27:04,False,False
19:27:05,False,False
19:27:06,False,False
19:27:07,False,False
19:27:08,False,False
19:27:09,False,False
19:27:10,False,False
19:27:11,False,False
19:27:12,False,False
19:27:13,False,False
19:27:14,False,False
19:27:15,False,False
19:27:16,False,False
19:27:17,False,False
19:27:18,False,False
19:27:19,False,False
19:27:20,False,False
19:27:21,False,False
19:27:22,False,False
19:27:23,False,False
19:27:24,False,False
19:27:25,False,False
19:27:26,False,False
19:27:27,False,False
19:27:28,False,False
19:27:29,False,False
19:27:30,False,False
19:27:31,False,False
19:27:32,False,False
19:27:33,False,False
19:27:34,False,False
19:27:35,False,False
19:27:36,False,False
19:27:37,False,False
19:27:38,False,False
19:27:39,False,False
19:27:40,False,False
19:27:41,False,False
19:27:42,False,False
19:27:43,False,False
19:27:44,False,False
19:27:45,False,False
19:27:46,False,False
19:27:47,False,False
19:27:48,False,False
19:27:49,False,False
19:27:50,False,False
19:27:51,False,False
19:27:52,False,False
19:27:53,False,False
19:27:54,False,False
19:27:55,False,False
19:27:56,False,False
19:27:57,False,False
19:27:58,False,False
19:27:59,False,False
19:28:00,False,False
19:28:01,False,False
19:28:02,False,False
19:28:03,False,False
19:28:04,False,False
19:28:05,False,False
19:28:06,False,False
19:28:07,False,False
19:28:08,False,False
19:28:09,False,False
19:28:10,False,False
19:28:11,False,False
19:28:12,False,False
19:28:13,False,False
19:28:14,False,False
19:28:15,False,False
19:28:16,False,False
19:28:17,False,False
19:28:18,False,False
19:28:19,False,False
19:28:20,False,False
19:28:21,False,False
19:28:22,False,False
19:28:23,False,False
19:28:24,False,False
19:28:25,False,False
19:28:26,False,False
19:28:27,False,False
19:28:28,False,False
19:28:29,False,False
19:28:30,False,False
19:28:31,False,False
19:28:32,False,False
19:28:33,False,False
19:28:34,False,False
19:28:35,False,False
19:28:36,False,False
19:28:37,False,False
19:28:38,False,False
19:28:39,False,False
19:28:40,False,False
19:28:41,False,False
19:28:42,False,False
19:28:43,False,False
19:28:44,False,False
19:28:45,False,False
19:28:46,False,False
19:28:47,False,False
19:28:48,False,False
19:28:49,False,False
19:28:50,False,False
19:28:51,False,False
19:28:52,False,False
19:28:53,False,False
19:28:54,False,False
19:28:55,False,False
19:28:56,False,False
19:28:57,False,False
19:28:58,False,False
19:29:00,False,False
19:29:01,False,False
19:29:02,False,False
19:29:03,False,False
19:29:04,False,False
19:29:05,False,False
19:29:06,False,False
19:29:07,False,False
19:29:08,False,False
19:29:09,False,False
19:29:10,False,False
19:29:11,False,False
19:29:12,False,False
19:29:13,False,False
19:29:14,False,False
19:29:15,False,False
19:29:16,False,False
19:29:17,False,False
19:29:18,False,False
19:29:19,False,False
19:29:20,False,False
19:29:21,False,False
19:29:22,False,False
19:29:23,False,False
19:29:24,False,False
19:29:25,False,False
19:29:26,False,False
19:29:27,False,False
19:29:28,False,False
19:29:29,False,False
19:29:30,False,False
19:29:31,False,False
19:29:32,False,False
19:29:33,False,False
19:29:34,False,False
19:29:35,False,False
19:29:36,False,False
19:29:37,False,False
19:29:38,False,False
19:29:39,False,False
19:29:40,False,False
19:29:41,False,False
19:29:42,False,False
19:29:43,False,False
19:29:44,False,False
19:29:45,False,False
19:29:46,False,False
19:29:47,False,False
19:29:48,False,False
19:29:49,False,False
19:29:50,False,False
19:29:51,False,False
19:29:52,False,False
19:29:53,False,False
19:29:54,False,False
19:29:55,False,False
19:29:56,False,False
19:29:57,False,False
19:29:58,False,False
19:29:59,False,False
19:30:00,False,False
19:30:01,False,False
19:30:02,False,False
19:30:03,False,False
19:30:04,False,False
19:30:05,False,False
19:30:06,False,False
19:30:07,False,False
19:30:08,False,False
19:30:09,False,False
19:30:10,False,False
19:30:11,False,False
19:30:12,False,False
19:30:13,False,False
19:30:14,False,False
19:30:15,False,False
19:30:16,False,False
19:30:17,False,False
19:30:18,False,False
19:30:19,False,False
19:30:20,False,False
19:30:21,False,False
19:30:22,False,False
19:30:23,False,False
19:30:24,False,False
19:30:25,False,False
19:30:26,False,False
19:30:27,False,False
19:30:28,False,False
19:30:29,False,False
19:30:30,False,False
19:30:31,False,False
19:30:32,False,False
19:30:33,False,False
19:30:34,False,False
19:30:35,False,False
19:30:36,False,False
19:30:37,False,False
19:30:38,False,False
19:30:39,False,False
19:30:40,False,False
19:30:41,False,False
19:30:42,False,False
19:30:43,False,False
19:30:44,False,False
19:30:45,False,False
19:30:46,False,False
19:30:47,False,False
19:30:48,False,False
19:30:49,False,False
19:30:50,False,False
19:30:51,False,False
19:30:52,False,False
19:30:53,False,False
19:30:54,False,False
19:30:55,False,False
19:30:56,False,False
19:30:57,False,False
19:30:58,False,False
19:30:59,False,False
19:31:00,False,False
19:31:01,False,False
19:31:02,False,False
19:31:03,False,False
19:31:04,False,False
19:31:05,False,False
19:31:06,False,False
19:31:07,False,False
19:31:08,False,False
19:31:09,False,False
19:31:10,False,False
19:31:11,False,False
19:31:12,False,False
19:31:13,False,False
19:31:14,False,False
19:31:15,False,False
19:31:16,False,False
19:31:17,False,False
19:31:18,False,False
19:31:19,False,False
19:31:20,False,False
19:31:21,False,False
19:31:22,False,False
19:31:23,False,False
19:31:24,False,False
19:31:25,False,False
19:31:26,False,False
19:31:27,False,False
19:31:28,False,False
