Tijd,Spanning,Stroom
15:57:29,3.753831,-2.843831
15:57:30,3.753545,-2.844583
15:57:31,3.753491,-2.842178
15:57:32,3.753467,-2.841711
15:57:33,3.753214,-2.843718
15:57:34,3.752812,-2.843299
15:57:35,3.752628,-2.843721
15:57:36,3.752279,-2.844506
15:57:37,3.752271,-2.844306
15:57:38,3.751892,-2.844477
15:57:39,3.751755,-2.845197
15:57:40,3.751377,-2.845303
15:57:41,3.751231,-2.846437
15:57:42,3.751029,-2.844855
15:57:44,3.750728,-2.844315
15:57:44,3.750413,-2.846168
15:57:45,3.750466,-2.846823
15:57:46,3.7501,-2.845761
15:57:47,3.749766,-2.84672
15:57:48,3.74968,-2.845631
15:57:49,3.749493,-2.844114
15:57:50,3.749275,-2.846443
15:57:51,3.749302,-2.845566
15:57:52,3.749019,-2.846753
15:57:53,3.748647,-2.847057
15:57:54,3.748495,-2.845835
15:57:55,3.748328,-2.847006
15:57:56,3.74823,-2.84497
15:57:57,3.747977,-2.845457
15:57:58,3.747697,-2.847361
15:57:59,3.747593,-2.846012
15:58:00,3.747477,-2.84456
15:58:01,3.747382,-2.844982
15:58:02,3.747117,-2.846871
15:58:03,3.746917,-2.845563
15:58:04,3.746667,-2.846088
15:58:05,3.746721,-2.845035
15:58:06,3.746348,-2.8469
15:58:07,3.746083,-2.844931
15:58:08,3.746372,-2.842762
15:58:09,3.745964,-2.843878
15:58:10,3.745765,-2.844383
15:58:11,3.745419,-2.844391
15:58:12,3.745282,-2.844412
15:58:13,3.744949,-2.845271
15:58:14,3.744842,-2.845578
15:58:15,3.744735,-2.845888
15:58:16,3.744636,-2.845489
15:58:17,3.744157,-2.846006
15:58:18,3.744023,-2.844923
15:58:19,3.743931,-2.84767
15:58:20,3.743591,-2.847089
15:58:21,3.743499,-2.846422
15:58:22,3.743222,-2.847437
15:58:23,3.742942,-2.847242
15:58:24,3.743046,-2.848326
15:58:25,3.742802,-2.846567
15:58:26,3.742746,-2.845079
15:58:27,3.742561,-2.84626
15:58:28,3.742114,-2.848538
15:58:29,3.742105,-2.847198
15:58:30,3.741977,-2.84667
15:58:31,3.741751,-2.845861
15:58:32,3.741504,-2.8476
15:58:33,3.741367,-2.846758
15:58:34,3.741233,-2.84631
15:58:35,3.74129,-2.847139
15:58:36,3.740864,-2.845616
15:58:37,3.740894,-2.846242
15:58:38,3.740792,-2.844267
15:58:39,3.740542,-2.846109
15:58:40,3.740438,-2.846103
15:58:41,3.740119,-2.845599
15:58:42,3.740048,-2.845967
15:58:43,3.739994,-2.847626
15:58:44,3.739524,-2.846336
15:58:45,3.739411,-2.845445
15:58:46,3.73925,-2.846372
15:58:47,3.738985,-2.847836
15:58:48,3.739042,-2.845224
15:58:49,3.738786,-2.845336
15:58:50,3.738604,-2.847145
15:58:51,3.738342,-2.845289
15:58:52,3.738244,-2.84718
15:58:53,3.738154,-2.84744
15:58:54,3.737779,-2.846826
15:58:55,3.737562,-2.848695
15:58:56,3.737071,-2.849692
15:58:57,3.737068,-2.850707
15:58:58,3.736913,-2.849435
15:58:59,3.736475,-2.851073
15:59:00,3.736511,-2.850058
15:59:01,3.736201,-2.849545
15:59:02,3.735933,-2.851758
15:59:03,3.736085,-2.848196
15:59:04,3.735659,-2.852148
15:59:05,3.735704,-2.849981
15:59:06,3.735519,-2.847859
15:59:07,3.735391,-2.849828
15:59:08,3.734831,-2.850457
15:59:09,3.734992,-2.850433
15:59:10,3.734826,-2.849981
15:59:11,3.734623,-2.850516
15:59:12,3.734459,-2.851929
15:59:13,3.734328,-2.849604
15:59:14,3.734072,-2.851327
15:59:15,3.73395,-2.849007
15:59:16,3.733861,-2.848919
15:59:17,3.733661,-2.848636
15:59:18,3.733498,-2.851035
15:59:19,3.733298,-2.849553
15:59:20,3.732887,-2.851445
15:59:21,3.733003,-2.850578
15:59:22,3.732783,-2.849627
15:59:23,3.732735,-2.850365
15:59:24,3.732488,-2.850563
15:59:25,3.732521,-2.850436
15:59:26,3.732441,-2.849075
15:59:27,3.732158,-2.84873
15:59:28,3.731914,-2.848972
15:59:29,3.731854,-2.851292
15:59:30,3.731544,-2.848836
15:59:31,3.731428,-2.851245
15:59:32,3.731193,-2.849335
15:59:33,3.731092,-2.849751
15:59:34,3.730985,-2.850026
15:59:35,3.730836,-2.850218
15:59:36,3.730496,-2.850501
15:59:37,3.730481,-2.851112
15:59:38,3.730282,-2.850772
15:59:39,3.729969,-2.850392
15:59:40,3.730136,-2.849143
15:59:41,3.729972,-2.850893
15:59:42,3.729746,-2.848464
15:59:43,3.729651,-2.847977
15:59:44,3.729719,-2.848122
15:59:45,3.729409,-2.848742
15:59:46,3.729207,-2.848264
15:59:47,3.729204,-2.848441
15:59:48,3.728918,-2.84968
15:59:49,3.728877,-2.847198
15:59:50,3.728704,-2.847768
15:59:51,3.728558,-2.847659
15:59:52,3.728415,-2.847163
15:59:53,3.728284,-2.848264
15:59:54,3.727986,-2.848048
15:59:55,3.727837,-2.849373
15:59:56,3.7274,-2.848606
15:59:57,3.727412,-2.848733
15:59:58,3.727212,-2.850206
15:59:59,3.726908,-2.851879
16:00:00,3.726652,-2.849574
16:00:01,3.726554,-2.85118
16:00:02,3.726655,-2.849477
16:00:03,3.72628,-2.850766
16:00:04,3.726227,-2.848568
16:00:05,3.726045,-2.849362
16:00:06,3.725622,-2.851401
16:00:07,3.725563,-2.852145
16:00:08,3.725381,-2.851504
16:00:09,3.725176,-2.851915
16:00:10,3.725009,-2.852464
16:00:11,3.724842,-2.852546
16:00:12,3.724592,-2.851522
16:00:13,3.724422,-2.853243
16:00:14,3.724267,-2.853137
16:00:15,3.724395,-2.851395
16:00:16,3.724056,-2.852762
16:00:17,3.723907,-2.852576
16:00:18,3.723603,-2.851971
16:00:19,3.723553,-2.852263
16:00:20,3.723538,-2.850607
16:00:21,3.723344,-2.849344
16:00:22,3.723225,-2.852443
16:00:23,3.722743,-2.852337
16:00:24,3.722794,-2.853269
16:00:25,3.72235,-2.855512
16:00:26,3.722305,-2.852962
16:00:27,3.722138,-2.853818
16:00:28,3.722025,-2.853367
16:00:29,3.721865,-2.85267
16:00:30,3.721731,-2.851614
16:00:31,3.721477,-2.853851
16:00:32,3.721341,-2.854249
16:00:33,3.721248,-2.852183
16:00:34,3.720903,-2.852998
16:00:35,3.720918,-2.853508
16:00:36,3.72076,-2.852284
16:00:37,3.720546,-2.84979
16:00:38,3.720873,-2.849857
16:00:39,3.720397,-2.85172
16:00:40,3.720063,-2.852366
16:00:41,3.719902,-2.852328
16:00:42,3.719661,-2.852652
16:00:43,3.719459,-2.85231
16:00:44,3.719563,-2.85249
16:00:45,3.719054,-2.853975
16:00:46,3.719286,-2.852405
16:00:47,3.719104,-2.851522
16:00:48,3.719027,-2.849742
16:00:49,3.718896,-2.851678
16:00:50,3.718539,-2.851271
16:00:51,3.718491,-2.85249
16:00:52,3.718229,-2.850882
16:00:53,3.717955,-2.852348
16:00:54,3.717925,-2.851398
16:00:55,3.717925,-2.850309
16:00:56,3.717601,-2.851301
16:00:57,3.717321,-2.852549
16:00:58,3.717273,-2.852561
16:00:59,3.717065,-2.853343
16:01:00,3.717056,-2.852103
16:01:01,3.71663,-2.853461
16:01:02,3.716404,-2.854406
16:01:03,3.716067,-2.854093
16:01:04,3.716008,-2.853927
16:01:05,3.716023,-2.852015
16:01:06,3.715642,-2.851664
16:01:07,3.715692,-2.852455
16:01:08,3.715642,-2.85174
16:01:09,3.715478,-2.851549
16:01:10,3.715243,-2.855203
16:01:11,3.714823,-2.85504
16:01:12,3.714454,-2.856436
16:01:13,3.714653,-2.853446
16:01:14,3.714757,-2.852227
16:01:15,3.714397,-2.854081
16:01:16,3.714224,-2.853842
16:01:17,3.714061,-2.853169
16:01:18,3.713864,-2.854258
16:01:19,3.713674,-2.854592
16:01:20,3.713525,-2.852983
16:01:21,3.713447,-2.853854
16:01:22,3.713289,-2.85303
16:01:23,3.71298,-2.854615
16:01:24,3.71281,-2.854769
16:01:25,3.712518,-2.854704
16:01:26,3.712435,-2.855713
16:01:27,3.712006,-2.857357
16:01:28,3.711899,-2.857307
16:01:29,3.711884,-2.85401
16:01:30,3.711807,-2.854887
16:01:31,3.711908,-2.852484
16:01:32,3.711637,-2.854987
16:01:33,3.711342,-2.85522
16:01:34,3.711166,-2.855161
16:01:35,3.711071,-2.855158
16:01:36,3.710866,-2.854704
16:01:37,3.710648,-2.853709
16:01:38,3.7105,-2.855341
16:01:39,3.710505,-2.854432
16:01:40,3.710392,-2.853806
16:01:41,3.710104,-2.853243
16:01:42,3.710071,-2.852694
16:01:43,3.709931,-2.85401
16:01:44,3.709779,-2.854412
16:01:45,3.709505,-2.853328
16:01:46,3.709279,-2.854491
16:01:47,3.709103,-2.854382
16:01:48,3.70885,-2.854674
16:01:49,3.708835,-2.853966
16:01:50,3.708499,-2.854839
16:01:51,3.708311,-2.853848
16:01:52,3.708082,-2.853405
16:01:53,3.708085,-2.854851
16:01:54,3.707948,-2.855772
16:01:55,3.707671,-2.855695
16:01:56,3.707486,-2.855639
16:01:57,3.707394,-2.854258
16:01:58,3.707284,-2.855684
16:01:59,3.707135,-2.855356
16:02:00,3.706959,-2.853868
16:02:01,3.706673,-2.85432
16:02:02,3.706307,-2.856112
16:02:03,3.706289,-2.853868
16:02:04,3.70651,-2.852044
16:02:05,3.706385,-2.852039
16:02:06,3.70612,-2.852983
16:02:07,3.70584,-2.85569
16:02:08,3.705643,-2.854105
16:02:09,3.705387,-2.85643
16:02:10,3.705188,-2.856516
16:02:11,3.704955,-2.855672
16:02:12,3.70464,-2.856731
16:02:13,3.704688,-2.85512
16:02:14,3.704423,-2.854636
16:02:15,3.70419,-2.856176
16:02:16,3.704071,-2.856531
16:02:17,3.70383,-2.856247
16:02:18,3.703881,-2.854317
16:02:19,3.703744,-2.852812
16:02:20,3.703708,-2.853848
16:02:21,3.703297,-2.855164
16:02:22,3.70333,-2.854721
16:02:24,3.702815,-2.856357
16:02:24,3.702639,-2.8569
16:02:25,3.702556,-2.855687
16:02:26,3.702451,-2.854388
16:02:27,3.702246,-2.854485
16:02:28,3.701915,-2.854937
16:02:29,3.701948,-2.855453
16:02:30,3.701552,-2.857269
16:02:31,3.70157,-2.855577
16:02:32,3.701451,-2.856944
16:02:33,3.701275,-2.854379
16:02:34,3.7011,-2.85602
16:02:35,3.700751,-2.857463
16:02:36,3.700439,-2.858278
16:02:37,3.700326,-2.858104
16:02:38,3.700031,-2.858405
16:02:39,3.699867,-2.858626
16:02:40,3.699918,-2.857398
16:02:41,3.699629,-2.857708
16:02:42,3.699602,-2.856079
16:02:43,3.699271,-2.858074
16:02:44,3.699152,-2.856773
16:02:45,3.699099,-2.854314
16:02:46,3.699129,-2.855146
16:02:47,3.698926,-2.855875
16:02:48,3.698718,-2.856947
16:02:49,3.698518,-2.8571
16:02:50,3.698179,-2.857983
16:02:51,3.697947,-2.857516
16:02:52,3.697878,-2.855964
16:02:53,3.697813,-2.856696
16:02:54,3.697422,-2.85803
16:02:55,3.697303,-2.855701
16:02:56,3.697101,-2.856424
16:02:57,3.696982,-2.856262
16:02:58,3.696758,-2.858676
16:02:59,3.696633,-2.856982
16:03:00,3.696398,-2.855427
16:03:01,3.696401,-2.854943
16:03:02,3.696184,-2.855329
16:03:03,3.69602,-2.856525
16:03:04,3.695737,-2.857927
16:03:05,3.695496,-2.858057
16:03:06,3.695204,-2.855601
16:03:07,3.695294,-2.856953
16:03:08,3.695294,-2.855509
16:03:09,3.69485,-2.857965
16:03:10,3.694466,-2.858918
16:03:11,3.694332,-2.857298
16:03:12,3.694266,-2.856708
16:03:13,3.693957,-2.857877
16:03:14,3.693894,-2.856171
16:03:15,3.69387,-2.856672
16:03:16,3.693543,-2.857794
16:03:17,3.69359,-2.855326
16:03:18,3.693272,-2.854783
16:03:19,3.693162,-2.855123
16:03:20,3.69279,-2.857097
16:03:21,3.692745,-2.857029
16:03:22,3.692367,-2.856537
16:03:23,3.69234,-2.856268
16:03:24,3.692021,-2.857522
16:03:25,3.691738,-2.857877
16:03:26,3.691637,-2.858479
16:03:27,3.691563,-2.856941
16:03:28,3.691545,-2.85721
16:03:29,3.69125,-2.856274
16:03:30,3.691211,-2.855445
16:03:31,3.691042,-2.855205
16:03:32,3.69078,-2.855999
16:03:33,3.690628,-2.854887
16:03:34,3.690351,-2.856832
16:03:35,3.690315,-2.85664
16:03:36,3.690056,-2.855445
16:03:37,3.689797,-2.856767
16:03:38,3.689773,-2.855241
16:03:39,3.689568,-2.856206
16:03:40,3.689362,-2.85558
16:03:41,3.689175,-2.856602
16:03:42,3.688859,-2.855388
16:03:43,3.688925,-2.855622
16:03:44,3.688544,-2.856929
16:03:45,3.68849,-2.854946
16:03:46,3.688273,-2.853054
16:03:47,3.688261,-2.854288
16:03:48,3.687772,-2.856746
16:03:49,3.687692,-2.855197
16:03:50,3.687606,-2.855011
16:03:51,3.687254,-2.854937
16:03:52,3.687192,-2.854881
16:03:53,3.687034,-2.854069
16:03:54,3.686799,-2.854807
16:03:55,3.686456,-2.857
16:03:56,3.686266,-2.855787
16:03:57,3.686162,-2.855598
16:03:58,3.68612,-2.854701
16:03:59,3.685825,-2.853694
16:04:00,3.685575,-2.855388
16:04:01,3.685414,-2.855926
16:04:02,3.685212,-2.856218
16:04:03,3.684869,-2.855628
16:04:04,3.684807,-2.856141
16:04:05,3.684575,-2.856147
16:04:06,3.684506,-2.856985
16:04:07,3.683914,-2.858502
16:04:08,3.68375,-2.856581
16:04:09,3.683658,-2.85867
16:04:10,3.683428,-2.858284
16:04:11,3.683211,-2.858526
16:04:12,3.683184,-2.857691
16:04:13,3.682952,-2.857118
16:04:14,3.682574,-2.858499
16:04:15,3.682371,-2.858963
16:04:16,3.681803,-2.860252
16:04:17,3.68191,-2.859801
16:04:18,3.681752,-2.857313
16:04:19,3.681573,-2.860025
16:04:20,3.681454,-2.858355
16:04:21,3.681148,-2.856174
16:04:22,3.681005,-2.857009
16:04:23,3.680746,-2.856557
16:04:24,3.680755,-2.857112
16:04:25,3.680534,-2.857254
16:04:26,3.680484,-2.854364
16:04:27,3.680359,-2.856244
16:04:28,3.680165,-2.855217
16:04:29,3.679641,-2.858859
16:04:30,3.679337,-2.857688
16:04:31,3.679168,-2.859231
16:04:32,3.67884,-2.858051
16:04:33,3.678673,-2.859119
16:04:34,3.678524,-2.858898
16:04:35,3.678307,-2.859329
16:04:36,3.678322,-2.857879
16:04:37,3.677991,-2.857295
16:04:38,3.67789,-2.857109
16:04:39,3.67775,-2.85548
16:04:40,3.677661,-2.854524
16:04:41,3.677405,-2.856908
16:04:42,3.677149,-2.855799
16:04:43,3.67711,-2.856492
16:04:44,3.676812,-2.854577
16:04:45,3.676619,-2.854403
16:04:46,3.67653,-2.855769
16:04:47,3.676273,-2.855619
16:04:48,3.675916,-2.857776
16:04:49,3.675729,-2.856746
16:04:50,3.675624,-2.856008
16:04:51,3.675344,-2.856749
16:04:52,3.67491,-2.857233
16:04:53,3.674951,-2.857372
16:04:54,3.674838,-2.855203
16:04:55,3.67463,-2.856371
16:04:56,3.674427,-2.855123
16:04:57,3.674028,-2.857939
16:04:58,3.673755,-2.856911
16:04:59,3.673606,-2.857649
16:05:00,3.673445,-2.858077
16:05:01,3.673061,-2.85888
16:05:02,3.672784,-2.858777
16:05:03,3.672724,-2.857738
16:05:04,3.672626,-2.858222
16:05:05,3.672272,-2.858983
16:05:06,3.672141,-2.857369
16:05:08,3.671682,-2.858133
16:05:08,3.671641,-2.856973
16:05:09,3.671355,-2.857983
16:05:10,3.671158,-2.85893
16:05:11,3.671084,-2.856604
16:05:12,3.670896,-2.85677
16:05:13,3.670646,-2.858287
16:05:14,3.670319,-2.858287
16:05:15,3.670083,-2.856696
16:05:16,3.669967,-2.858573
16:05:18,3.669666,-2.858889
16:05:19,3.669395,-2.858691
16:05:19,3.669291,-2.857333
16:05:20,3.669122,-2.856303
16:05:21,3.669083,-2.855598
16:05:22,3.668812,-2.856953
16:05:23,3.668464,-2.856714
16:05:24,3.66824,-2.857245
16:05:25,3.667951,-2.857493
16:05:26,3.667758,-2.857546
16:05:27,3.667377,-2.857292
16:05:28,3.667407,-2.859878
16:05:29,3.667094,-2.858907
16:05:30,3.667043,-2.8563
16:05:31,3.666811,-2.856513
16:05:32,3.666507,-2.857339
16:05:33,3.666141,-2.858508
16:05:34,3.665942,-2.858715
16:05:36,3.665671,-2.856994
16:05:36,3.665715,-2.855447
16:05:37,3.665421,-2.855908
16:05:38,3.665352,-2.855291
16:05:39,3.664911,-2.857844
16:05:40,3.664432,-2.859665
16:05:42,3.664215,-2.859904
16:05:43,3.664078,-2.86004
16:05:44,3.663801,-2.859184
16:05:45,3.663706,-2.857469
16:05:46,3.663831,-2.855763
16:05:47,3.66347,-2.858133
16:05:48,3.663053,-2.857516
16:05:49,3.662833,-2.858608
16:05:50,3.662788,-2.856401
16:05:51,3.662315,-2.858048
16:05:52,3.662205,-2.858113
16:05:53,3.661892,-2.858957
16:05:54,3.661758,-2.858591
16:05:55,3.661502,-2.858659
16:05:56,3.661273,-2.858812
16:05:57,3.661136,-2.857655
16:05:58,3.660823,-2.855574
16:05:59,3.660716,-2.856253
16:06:00,3.660532,-2.85623
16:06:01,3.660389,-2.856672
16:06:02,3.659999,-2.858434
16:06:03,3.659775,-2.85654
16:06:04,3.659606,-2.856661
16:06:05,3.659314,-2.857469
16:06:06,3.658936,-2.858877
16:06:07,3.658543,-2.860669
16:06:08,3.65831,-2.859692
16:06:09,3.658084,-2.859084
16:06:10,3.657894,-2.85875
16:06:11,3.657765,-2.858992
16:06:12,3.657435,-2.858851
16:06:13,3.657191,-2.858142
16:06:14,3.657134,-2.859087
16:06:15,3.656768,-2.858331
16:06:16,3.656625,-2.858027
16:06:17,3.656241,-2.857897
16:06:18,3.656176,-2.857242
16:06:19,3.656018,-2.858369
16:06:20,3.655651,-2.858812
16:06:21,3.655538,-2.859388
16:06:22,3.65508,-2.859028
16:06:23,3.654782,-2.858423
16:06:24,3.654711,-2.858449
16:06:25,3.654389,-2.859033
16:06:26,3.654187,-2.857859
16:06:27,3.653811,-2.857316
16:06:28,3.653663,-2.859532
16:06:29,3.653409,-2.860007
16:06:30,3.653103,-2.859199
16:06:31,3.653019,-2.858732
16:06:32,3.65271,-2.857667
16:06:33,3.652498,-2.856805
16:06:34,3.652314,-2.859568
16:06:35,3.651885,-2.860672
16:06:36,3.651495,-2.861501
16:06:37,3.65137,-2.8596
16:06:38,3.651197,-2.858694
16:06:39,3.650989,-2.859098
16:06:40,3.650941,-2.860208
16:06:41,3.650468,-2.859895
16:06:42,3.650188,-2.859981
16:06:43,3.649929,-2.857818
16:06:44,3.650063,-2.858461
16:06:45,3.649747,-2.857218
16:06:46,3.649208,-2.859036
16:06:47,3.649113,-2.859656
16:06:48,3.648818,-2.858673
16:06:49,3.648434,-2.858302
16:06:50,3.648378,-2.856103
16:06:51,3.648258,-2.856445
16:06:52,3.647934,-2.85867
16:06:53,3.647514,-2.858408
16:06:54,3.647395,-2.858582
16:06:55,3.647002,-2.860657
16:06:56,3.64682,-2.856793
16:06:57,3.646731,-2.858907
16:06:58,3.646582,-2.858505
16:06:59,3.645972,-2.85916
16:07:00,3.645805,-2.859258
16:07:01,3.645635,-2.858614
16:07:02,3.645555,-2.856764
16:07:03,3.645248,-2.857546
16:07:04,3.644891,-2.856064
16:07:05,3.644816,-2.856761
16:07:06,3.644572,-2.857508
16:07:07,3.644298,-2.857071
16:07:08,3.643956,-2.858603
16:07:09,3.643515,-2.858694
16:07:10,3.643256,-2.858408
16:07:11,3.643003,-2.859063
16:07:12,3.642905,-2.859438
16:07:13,3.642491,-2.859219
16:07:14,3.642247,-2.858709
16:07:15,3.642021,-2.858679
16:07:16,3.641854,-2.858886
16:07:17,3.641434,-2.857086
16:07:18,3.641392,-2.858254
16:07:19,3.641011,-2.857431
16:07:20,3.640758,-2.857868
16:07:21,3.640505,-2.85775
16:07:22,3.640505,-2.856112
16:07:23,3.640216,-2.857947
16:07:24,3.639698,-2.85785
16:07:25,3.639564,-2.857422
16:07:26,3.639281,-2.859181
16:07:27,3.63887,-2.86014
16:07:28,3.638647,-2.861005
16:07:29,3.638007,-2.861436
16:07:30,3.638242,-2.857301
16:07:31,3.637757,-2.859594
16:07:32,3.637688,-2.858411
16:07:33,3.637519,-2.856947
16:07:34,3.637441,-2.854825
16:07:35,3.637182,-2.85692
16:07:36,3.63706,-2.855985
16:07:37,3.636721,-2.855211
16:07:38,3.63659,-2.855285
16:07:39,3.636206,-2.856392
16:07:40,3.63592,-2.855622
16:07:41,3.635524,-2.857183
16:07:42,3.634988,-2.858266
16:07:43,3.634898,-2.857271
16:07:44,3.63455,-2.857508
16:07:45,3.634368,-2.859459
16:07:46,3.634106,-2.858057
16:07:47,3.633975,-2.859671
16:07:48,3.63341,-2.859922
16:07:49,3.633094,-2.860421
16:07:50,3.632933,-2.857941
16:07:51,3.632796,-2.858337
16:07:52,3.632528,-2.857263
16:07:53,3.632171,-2.857584
16:07:54,3.631784,-2.859317
16:07:55,3.63154,-2.858529
16:07:56,3.631349,-2.858783
16:07:57,3.630855,-2.8596
16:07:58,3.630861,-2.860005
16:07:59,3.630638,-2.85973
16:08:00,3.630367,-2.859609
16:08:01,3.629974,-2.859293
16:08:02,3.629628,-2.858656
16:08:03,3.629435,-2.860353
16:08:04,3.62914,-2.859547
16:08:05,3.629185,-2.857832
16:08:06,3.628711,-2.85996
16:08:07,3.628405,-2.860247
16:08:08,3.627949,-2.858986
16:08:09,3.627812,-2.858883
16:08:10,3.627455,-2.861179
16:08:11,3.627065,-2.860633
16:08:12,3.626964,-2.860326
16:08:13,3.626484,-2.860379
16:08:14,3.626425,-2.859078
16:08:15,3.626279,-2.858747
