Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0223522461	293.200304	293.200304	293.200304	293.200304	0	0	0	0.112465	0	0	3
2	4	0	0.0447044923	293.200364	293.200334	293.200304	293.200364	2.97816858e-005	0	0	0.114205	0	0	3
3	5	0	0.0670567384	293.200401	293.200356	293.200304	293.200401	5.20988485e-005	0	0	0.1129	0	0	3
4	6	0	0.0894089845	293.200431	293.200375	293.200304	293.200431	7.0686256e-005	0	0	0.112569	0	0	3
5	7	0	0.111761231	293.200463	293.200392	293.200304	293.200463	8.83516078e-005	0	0	0.111031	0	0	3
6	8	0	0.134113477	293.200516	293.200413	293.200304	293.200516	0.000108996457	0	0	0.10827	0	0	3
7	9	0	0.156465723	293.20058	293.200437	293.200304	293.20058	0.000132834916	0	0	0.106965	0	0	3
8	10	0	0.178817969	293.200645	293.200463	293.200304	293.200645	0.000158835492	0	0	0.10544	0	0	3
9	11	0	0.201170215	293.20071	293.20049	293.200304	293.20071	0.000186315674	0	0	0.105579	0	0	3
10	12	0	0.223522461	293.200775	293.200519	293.200304	293.200775	0.000214736266	0	0	0.103706	0	0	3
11	12	0	0.245874707	293.200874	293.200551	293.200304	293.200874	0.000247059412	0	0	0.101517	0	0	3
12	13	0	0.268226954	293.200973	293.200586	293.200304	293.200973	0.000282175788	0	0	0.0976139	0	0	3
13	15	0	0.2905792	293.201072	293.200624	293.200304	293.201072	0.000319543211	0	0	0.0944123	0	0	3
14	16	0	0.312931446	293.201171	293.200663	293.200304	293.201171	0.00035866564	0	0	0.0898551	0	0	3
15	17	0	0.335283692	293.201273	293.200703	293.200304	293.201273	0.00039931335	0	0	0.086926	0	0	3
16	18	0	0.357635938	293.201427	293.200749	293.200304	293.201427	0.000444527909	0	0	0.0852965	0	0	3
17	19	0	0.379988184	293.201583	293.200798	293.200304	293.201583	0.00049359576	0	0	0.0827974	0	0	3
18	20	0	0.40234043	293.20174	293.20085	293.200304	293.20174	0.000545933882	0	0	0.0824864	0	0	3
19	21	0	0.424692677	293.201898	293.200905	293.200304	293.201898	0.000601066706	0	0	0.0814014	0	0	3
20	23	0	0.447044923	293.202056	293.200963	293.200304	293.202056	0.000658581904	0	0	0.0811319	0	0	3
21	24	0	0.469397169	293.20229	293.201026	293.200304	293.20229	0.000721766781	0	0	0.0799046	0	0	3
22	25	0	0.491749415	293.202516	293.201094	293.200304	293.202516	0.000789491407	0	0	0.0803793	0	0	3
23	26	0	0.514101661	293.202733	293.201165	293.200304	293.202733	0.000860754279	0	0	0.0799482	0	0	3
24	27	0	0.536453907	293.202937	293.201279	293.200364	293.202937	0.000945463426	0	0	0.0810584	0	0	3
25	28	0	0.558806153	293.203126	293.201399	293.200401	293.203126	0.00104325114	0	0	0.0801504	0	0	3
26	29	0	0.5811584	293.203373	293.201529	293.200431	293.203373	0.00115389319	0	0	0.0808276	0	0	3
27	31	0	0.603510646	293.203588	293.201666	293.200463	293.203588	0.00127349307	0	0	0.0812754	0	0	3
28	32	0	0.625862892	293.203771	293.20181	293.200516	293.203771	0.0013966667	0	0	0.0813783	0	0	3
29	33	0	0.648215138	293.203928	293.201958	293.20058	293.203928	0.00152116856	0	0	0.0812182	0	0	3
30	34	0	0.670567384	293.20406	293.202109	293.200645	293.20406	0.00164648393	0	0	0.0812642	0	0	3
31	35	0	0.69291963	293.204215	293.202265	293.20071	293.204215	0.00177420685	0	0	0.0807872	0	0	3
32	36	0	0.715271876	293.204331	293.202422	293.200775	293.204331	0.00190320193	0	0	0.0807249	0	0	3
33	37	0	0.737624122	293.204418	293.202581	293.200874	293.204418	0.00202930453	0	0	0.0801491	0	0	3
